SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-ABBH74_S103,276401,0.511565,1233.055039,15.418057,0.025641,0.878668,0.217582,R3122
1-ABBI42_S171,222732,0.456884,1792.724457,27.760197,0.025641,0.969621,0.846524,R3122
1-ABBJ46_S35,310770,0.458619,1917.084262,62.560696,0.025641,0.982467,0.977901,R3122
1-JXSA78_S368,253249,0.464,1603.196698,24.5277,0.025641,0.971752,0.774808,R3122
1-JXSB44_S432,194386,0.49149,739.729743,28.302082,0.025641,0.978266,0.87538,R3122
1-XBCM04_S686,651078,0.611201,1533.411217,21.70565,0.025641,0.960794,0.631925,R3122
1-XBCN29_S560,310232,0.458344,1838.408509,49.237002,0.025641,0.981858,0.978327,R3122
1-XBCN91_S304,306884,0.459533,1456.677456,18.612809,0.025641,0.928711,0.428467,R3122
1-XBCP08_S624,251883,0.479159,1333.144629,29.99726,0.017094,0.978936,0.897784,R3122
1-XBCP44_S496,348886,0.51021,1739.714148,13.162973,0.025641,0.764581,0.097467,R3122
1-XBCP57_S271,468796,0.534608,1774.87909,35.469926,0.025641,0.980884,0.959515,R3122
10-ABBH83_S112,345437,0.500434,1480.779452,37.317119,0.025641,0.979179,0.943687,R3122
10-ABBI51_S180,230570,0.459503,1865.947757,20.946,0.025641,0.956289,0.58797,R3122
10-ABBJ55_S44,227663,0.456391,1465.668632,32.346219,0.025641,0.981371,0.923901,R3122
10-JXSA41_S633,301978,0.481246,1761.417857,23.125776,0.017094,0.965482,0.711737,R3122
10-JXSA88_S377,313733,0.450867,2061.76993,18.8601,0.017094,0.933337,0.463351,R3122
10-JXSB53_S441,217023,0.491973,810.594024,39.633751,0.025641,0.981797,0.956898,R3122
10-XBCM13_S695,639709,0.60993,1511.591578,29.124985,0.025641,0.976927,0.868136,R3122
10-XBCM39_S505,326385,0.501971,1568.818678,31.425545,0.025641,0.976683,0.912699,R3122
10-XBCO08_S569,280021,0.453908,1821.259119,38.92518,0.025641,0.982284,0.949897,R3122
10-XBCO38_S313,307874,0.484652,1533.264011,28.551504,0.025641,0.975648,0.855717,R3122
10-XBCP66_S280,314961,0.535484,1080.555454,28.707537,0.025641,0.978875,0.875624,R3122
11-ABBH84_S113,340854,0.493381,1508.369676,19.859795,0.034188,0.945391,0.514367,R3122
11-ABBI52_S181,253846,0.464368,2056.249203,28.142396,0.025641,0.978023,0.844697,R3122
11-ABBJ57_S45,221758,0.456075,1511.599004,21.723974,0.025641,0.957506,0.632108,R3122
11-JXSA42_S634,358138,0.446797,2010.166383,15.371789,0.025641,0.853829,0.216243,R3122
11-JXSA89_S378,251306,0.456195,1680.020836,18.594241,0.025641,0.937295,0.399489,R3122
11-JXSB54_S442,165437,0.498822,674.966191,16.023743,0.025641,0.900767,0.248569,R3122
11-XBCM14_S696,652343,0.610616,1493.51068,44.818337,0.025641,0.982893,0.959455,R3122
11-XBCM40_S506,362479,0.517114,1821.538156,22.808353,0.025641,0.972544,0.68489,R3122
11-XBCO09_S570,210905,0.456258,1396.275193,21.118471,0.025641,0.954402,0.597528,R3122
11-XBCO39_S314,317320,0.481388,1670.562486,26.984598,0.025641,0.968465,0.83587,R3122
11-XBCP45_S281,508676,0.53638,1922.585856,30.747534,0.025641,0.979301,0.893279,R3122
12-ABBH85_S114,357045,0.514426,1465.193771,35.297273,0.025641,0.978266,0.938877,R3122
12-ABBI53_S182,204474,0.45453,1544.925217,31.041763,0.025641,0.977109,0.906977,R3122
12-ABBJ58_S46,216894,0.464582,1421.748089,20.002861,0.025641,0.944844,0.527335,R3122
12-JXSA43_S635,308405,0.475556,1834.889442,23.114392,0.025641,0.963838,0.728662,R3122
12-JXSA90_S379,242720,0.452647,1554.48552,16.42104,0.025641,0.902228,0.277243,R3122
12-JXSB55_S443,175121,0.488934,735.616651,15.859308,0.025641,0.905698,0.222939,R3122
12-XBCM15_S697,506992,0.614342,1168.421788,20.025143,0.025641,0.948496,0.530622,R3122
12-XBCM41_S507,307557,0.480432,1260.466256,25.994277,0.025641,0.960611,0.802326,R3122
