SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-JXSI52_S151,322871,0.49399,1768.451317,16.419518,0.017094,0.883904,0.273652,R3137
1-JXSI96_S184,296230,0.503468,1369.76993,8.886339,0.025641,0.426702,0.007184,R3137
1-XBDA65_S252,322250,0.463985,1970.417988,23.506027,0.025641,0.958967,0.707902,R3137
10-JXSI61_S160,304584,0.4769,1725.1635,12.756666,0.025641,0.708937,0.110983,R3137
10-JXSJ16_S193,466771,0.496421,2168.191718,40.066845,0.017094,0.981554,0.957385,R3137
10-XBDA74_S261,248866,0.474054,1647.360372,9.08517,0.025641,0.426945,0.011141,R3137
100-XBCR67_S364,516838,0.484328,2588.636657,134.118958,0.017094,0.98618,0.983806,R3137
101-XBCR75_S365,472894,0.511664,2643.243612,82.610496,0.025641,0.98405,0.979058,R3137
102-XBCR76_S366,429402,0.496824,2255.885467,71.258188,0.025641,0.980397,0.968221,R3137
103-XBCR79_S367,446018,0.456887,2666.182283,89.386217,0.025641,0.982832,0.977414,R3137
104-EACO62_S368,505198,0.510356,2584.719827,112.630342,0.025641,0.98685,0.984415,R3137
105-EACO63_S369,387046,0.50743,2109.38431,71.755875,0.025641,0.983015,0.973152,R3137
106-EACO64_S370,545114,0.503489,2980.637007,119.836357,0.017094,0.986911,0.983076,R3137
107-EACO65_S371,505467,0.512456,2686.340672,98.194448,0.017094,0.98545,0.983197,R3137
108-EACO66_S372,452447,0.520321,2412.342419,64.303726,0.025641,0.981067,0.976622,R3137
109-EACO67_S373,495969,0.516736,2570.18984,96.932972,0.017094,0.985815,0.983076,R3137
11-JXSI62_S161,271571,0.461732,1492.04722,18.95915,0.025641,0.937599,0.456654,R3137
11-JXSJ17_S194,574588,0.496896,2651.652732,18.139657,0.017094,0.908925,0.406185,R3137
11-XBDA75_S262,321714,0.466933,1991.574018,26.80403,0.025641,0.979058,0.82826,R3137
110-EHAV62_S374,426300,0.500762,2611.24881,88.17521,0.017094,0.984415,0.980275,R3137
111-EHAV63_S375,445649,0.499853,2926.148124,52.83654,0.025641,0.979058,0.9197,R3137
112-EHAV64_S376,502140,0.51079,2908.88075,108.639291,0.025641,0.985876,0.985085,R3137
113-EHAV66_S377,372461,0.513689,2133.731097,71.320833,0.025641,0.983806,0.9737,R3137
114-EHAV67_S378,441801,0.496147,2985.863408,78.981249,0.025641,0.984902,0.978388,R3137
115-EHAV69_S379,518267,0.50586,3135.935351,118.388165,0.025641,0.985572,0.983745,R3137
116-EHAV70_S380,450002,0.521905,2489.822042,91.588153,0.025641,0.985693,0.981675,R3137
117-EHAV71_S381,482636,0.485618,3232.179443,110.406064,0.025641,0.985693,0.983563,R3137
118-EHAV72_S382,424881,0.5043,2752.755253,78.54986,0.025641,0.981736,0.967247,R3137
119-EHAV73_S383,482144,0.501777,3070.422793,97.436686,0.025641,0.985146,0.983258,R3137
12-JXSI63_S162,309792,0.475334,1646.851396,27.892731,0.025641,0.971448,0.859126,R3137
12-JXSJ18_S195,393007,0.497054,1902.683135,21.031109,0.017094,0.951723,0.535614,R3137
12-XBDA76_S263,246716,0.462379,1576.489757,15.215877,0.025641,0.837453,0.22781,R3137
120-EHAV74_S384,443358,0.500175,2762.282663,95.86631,0.025641,0.981797,0.978936,R3137
121-EHAV75_S385,468385,0.502375,2724.466125,121.443078,0.025641,0.986607,0.985206,R3137
122-EHAV76_S386,458389,0.487662,2956.519722,98.881225,0.025641,0.985206,0.982223,R3137
123-EHAV77_S387,476573,0.516602,2782.400821,98.247778,0.025641,0.984719,0.983928,R3137
124-EHAV78_S388,394808,0.453781,2437.422356,59.262024,0.017094,0.972544,0.921709,R3137
125-EHAV80_S389,463985,0.502018,2724.077491,102.722574,0.025641,0.983684,0.980214,R3137
126-EHAV81_S390,442386,0.510449,2647.723365,79.486911,0.025641,0.985146,0.975344,R3137
127-EHAV82_S391,423637,0.455022,2599.965535,69.481675,0.025641,0.977596,0.964264,R3137
128-EHAV84_S392,405109,0.502842,2441.896999,52.670461,0.025641,0.972604,0.922501,R3137
129-EHAV85_S393,427350,0.512785,2588.857817,54.778826,0.017094,0.98058,0.934616,R3137
13-JXSI64_S163,290925,0.475033,1551.276941,27.489529,0.025641,0.974735,0.836357,R3137
13-JXSJ41_S196,346458,0.501422,1533.171319,20.445818,0.025641,0.94527,0.558931,R3137
13-XBDA77_S264,268021,0.467948,1545.879789,30.812249,0.017094,0.97784,0.89614,R3137
130-EHAV86_S394,407101,0.515196,2269.07238,77.261658,0.008547,0.984719,0.976075,R3137
131-EHAV87_S395,404852,0.523569,2366.814266,48.353221,0.017094,0.969439,0.900158,R3137
132-EHAV88_S396,416854,0.5076,2548.336959,63.098441,0.017094,0.982162,0.971082,R3137
133-EHAV89_S397,431564,0.504743,2658.299786,74.59351,0.025641,0.985206,0.974735,R3137
134-EHAV91_S398,435032,0.507572,2935.21998,42.853038,0.025641,0.969926,0.884269,R3137
135-EHAV92_S399,653796,0.503074,4175.843577,150.87812,0.017094,0.98685,0.985085,R3137
136-EHAV93_S400,591434,0.503674,3760.760145,99.588701,0.025641,0.985998,0.982223,R3137
137-EHAV94_S401,640884,0.498579,4089.727428,145.593571,0.017094,0.985267,0.984719,R3137
138-EHAV95_S402,368825,0.508101,2325.653256,69.381773,0.025641,0.984293,0.974005,R3137
139-EHAV96_S403,471940,0.514659,2780.977853,83.385852,0.025641,0.98405,0.978388,R3137
14-JXSI65_S164,207897,0.475446,1103.382388,17.659686,0.025641,0.922744,0.369719,R3137
