SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
13-EHAU74_S530,549845,0.538392,1859.184729,132.16346,0.025641,0.987276,0.98618,R3129
14-E0AH26_S531,543316,0.526044,2085.602673,97.40308,0.025641,0.986972,0.981432,R3129
15-ABBE92_S532,416782,0.487947,1616.248504,47.096615,0.025641,0.971874,0.963838,R3129
16-ABBF80_S533,406352,0.525359,1530.875464,42.384025,0.025641,0.982162,0.94874,R3129
17-ABBG36_S534,432195,0.535482,1556.6571,60.449349,0.025641,0.981797,0.973274,R3129
18-ABBG45_S535,435463,0.526972,1464.864718,78.573542,0.025641,0.983624,0.980823,R3129
19-ABBG92_S536,697287,0.512949,2147.402831,271.339401,0.025641,0.987033,0.98478,R3129
20-JAMS94_S537,453423,0.527972,1606.465251,76.795629,0.025641,0.981067,0.978266,R3129
21-JAMS98_S538,452078,0.506136,1454.693793,134.95014,0.025641,0.985267,0.981067,R3129
22-JAMT17_S539,411984,0.524697,1502.418294,53.752526,0.025641,0.981554,0.977292,R3129
23-JAMT23_S540,427818,0.535948,1562.803128,52.660234,0.025641,0.980884,0.972665,R3129
24-JAMT30_S541,476192,0.523042,1560.575503,119.117558,0.025641,0.985511,0.982954,R3129
25-JXRX68_S542,379011,0.534105,1270.167781,60.622367,0.025641,0.983502,0.969073,R3129
26-JXRZ81_S543,394876,0.550989,1325.021098,41.067576,0.025641,0.977962,0.932607,R3129
27-JXSA07_S544,458893,0.538906,1600.682348,64.786375,0.025641,0.981675,0.972787,R3129
28-XBCJ55_S545,405217,0.538938,1382.313458,44.565932,0.025641,0.976379,0.948679,R3129
29-XBCK38_S546,420503,0.537618,1449.69423,71.753744,0.025641,0.980153,0.974005,R3129
30-XBCK76_S547,428367,0.552051,1453.545625,56.106478,0.025641,0.980762,0.967856,R3129
31-XBCK77_S548,433278,0.538397,1600.515398,58.591684,0.025641,0.983624,0.973091,R3129
32-XBCK81_S549,474535,0.535477,1602.241122,93.260563,0.025641,0.984171,0.981371,R3129
33-JXSE61_S489,337328,0.476777,2341.517058,41.409168,0.025641,0.981919,0.967247,R3129
33-XBCK95_S550,481402,0.516311,1749.327786,60.031779,0.025641,0.979058,0.966882,R3129
34-JXSE62_S490,344892,0.474586,2497.282488,41.698344,0.025641,0.981858,0.973213,R3129
34-XBCL59_S551,453035,0.542274,1610.303805,43.503287,0.025641,0.980701,0.937234,R3129
34-XBCY67_S456,331550,0.525582,1510.569825,30.411482,0.025641,0.979179,0.906855,R3129
35-JXSE63_S491,452495,0.476525,3133.45206,86.697918,0.025641,0.985511,0.983502,R3129
35-XBCY68_S457,354779,0.523628,1563.972044,34.331365,0.025641,0.982832,0.945331,R3129
36-JXSE64_S492,387674,0.476487,2829.565544,49.098989,0.025641,0.984293,0.977049,R3129
36-XBCY69_S458,324876,0.517636,1491.986328,24.10319,0.025641,0.97504,0.766407,R3129
37-JXSE65_S493,300788,0.467758,2151.358406,27.630951,0.025641,0.978023,0.870084,R3129
37-XBCY47_S459,336694,0.513724,1497.719565,22.622184,0.025641,0.959089,0.672897,R3129
38-JXSE66_S494,388756,0.417135,2901.186345,36.596432,0.025641,0.979545,0.944783,R3129
38-XBCY48_S460,327355,0.536786,1561.594767,15.5277,0.025641,0.885547,0.222026,R3129
39-JXSE67_S495,325782,0.466488,2419.375486,23.171983,0.025641,0.968282,0.711555,R3129
39-XBCY70_S461,323044,0.523686,1359.036998,30.462498,0.025641,0.979666,0.899002,R3129
40-JXSE68_S496,262062,0.456736,1893.986896,23.633873,0.025641,0.967308,0.711311,R3129
40-XBCY71_S462,329654,0.520827,1619.453326,13.624132,0.025641,0.800864,0.116949,R3129
41-JXSE69_S497,288571,0.468779,2218.661556,17.755083,0.025641,0.915317,0.37051,R3129
41-XBCY72_S463,350128,0.52265,1475.360023,44.054913,0.025641,0.982649,0.970108,R3129
42-JXSE70_S498,356715,0.469543,2496.836413,22.3864,0.025641,0.954889,0.665591,R3129
42-XBCY73_S464,305138,0.519761,1282.157734,40.187629,0.025641,0.983076,0.967369,R3129
43-JXSE71_S499,379367,0.463075,2977.206439,29.02977,0.025641,0.978388,0.879886,R3129
43-XBCY74_S465,332555,0.519974,1515.350325,26.57409,0.025641,0.978449,0.84695,R3129
44-JXSE72_S500,392586,0.475061,2973.853973,28.340131,0.025641,0.978144,0.878729,R3129
44-XBCY75_S466,310927,0.523137,1481.152361,31.64958,0.025641,0.97991,0.91203,R3129
45-JXSE73_S501,358216,0.47905,2602.488621,30.935529,0.025641,0.979423,0.905455,R3129
45-XBCY76_S467,222222,0.51431,929.421133,25.832826,0.025641,0.972665,0.799525,R3129
46-JXSE74_S502,409339,0.475148,2956.245708,37.356751,0.025641,0.983076,0.948131,R3129
46-XBCY77_S468,307236,0.519696,1438.556546,16.643005,0.025641,0.909777,0.297029,R3129
47-JXSE75_S503,378682,0.453331,3131.512427,18.133751,0.025641,0.914282,0.371971,R3129
47-XBCW22_S469,375432,0.496085,1935.262438,18.149154,0.025641,0.930963,0.398697,R3129
48-JXSE76_S504,338542,0.470944,2670.758791,18.805248,0.025641,0.9474,0.430354,R3129
48-JXSH03_S470,296075,0.50137,1490.956537,18.298429,0.025641,0.929198,0.40789,R3129
49-JXSE77_S505,330693,0.468373,2432.968462,32.250274,0.025641,0.979606,0.917265,R3129
49-JXSH04_S471,309399,0.524196,1503.483204,16.083526,0.025641,0.886278,0.271947,R3129
50-JXSE78_S506,307263,0.466045,2327.043201,19.576221,0.025641,0.938269,0.508767,R3129
50-JXSH05_S472,346949,0.512342,1672.168785,18.349629,0.017094,0.925606,0.429563,R3129
51-JXSE79_S507,319132,0.46987,2568.208186,19.661817,0.025641,0.943869,0.505784,R3129
51-JXSH06_S473,354971,0.512565,1756.562574,15.240777,0.025641,0.863813,0.202484,R3129
52-JXSE80_S508,344519,0.47925,2628.812257,19.679289,0.025641,0.956045,0.500548,R3129
52-JXSH07_S474,339554,0.509464,1680.44411,15.543955,0.025641,0.854012,0.242116,R3129
53-JXSE81_S509,347268,0.475822,2617.182894,32.697796,0.017094,0.98338,0.918118,R3129
53-JXSH08_S475,365336,0.510684,1709.460315,29.202788,0.025641,0.976257,0.868806,R3129
54-JXSE82_S510,504903,0.406144,3868.00747,59.162121,0.025641,0.982041,0.96883,R3129
54-JXSH09_S476,493401,0.509246,2515.177216,17.49933,0.025641,0.917509,0.352977,R3129
55-JXSE83_S511,466214,0.479166,3229.825361,68.30196,0.017094,0.985511,0.981067,R3129
55-JXSH10_S477,283463,0.523166,1348.25593,11.14404,0.025641,0.639048,0.035249,R3129
56-JXSE84_S512,314079,0.476045,2496.417682,18.941617,0.025641,0.929685,0.470108,R3129
56-JXSH11_S478,281524,0.521263,1237.805836,28.273956,0.025641,0.979179,0.857543,R3129
57-JXSE85_S513,349647,0.478186,2496.659547,35.396688,0.025641,0.980458,0.943139,R3129
57-XBCW23_S479,240865,0.51498,1092.1113,23.222209,0.025641,0.967064,0.713259,R3129
58-JXSE86_S514,313610,0.467256,2280.76827,24.79435,0.025641,0.978936,0.76732,R3129
58-XBCW24_S480,264946,0.504523,1192.110121,29.565689,0.025641,0.978327,0.891087,R3129
59-JXSE87_S515,339724,0.480447,2288.115363,40.812675,0.025641,0.983624,0.954828,R3129
59-XBCW25_S481,260891,0.526573,1192.004499,14.876659,0.025641,0.852794,0.164008,R3129
60-JXSE88_S516,352185,0.48258,2392.019395,29.352246,0.025641,0.979484,0.897662,R3129
60-XBCL97_S482,287419,0.511486,1443.060062,12.886826,0.025641,0.780896,0.075673,R3129
61-JXSE89_S517,314988,0.469981,2499.690342,15.666809,0.025641,0.872032,0.237976,R3129
61-XBCM07_S483,364857,0.513001,1901.702442,9.786497,0.025641,0.517898,0.01175,R3129
62-XBCM16_S484,334861,0.515166,1620.83768,13.947218,0.025641,0.804822,0.13576,R3129
63-JAEZ52_S485,243814,0.508779,1091.748613,21.353951,0.025641,0.966273,0.627359,R3129
64-JAEX30_S486,237438,0.510774,1010.488665,30.056009,0.025641,0.977596,0.904724,R3129
65-JACY95_S487,317009,0.472392,1456.896256,22.847376,0.025641,0.959698,0.702727,R3129
66-XBBY23_S488,3750456,0.897284,1416.039095,25.485085,0.025641,0.964203,0.778157,R3129
