SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
34-JXSI76_S496,309076,0.476129,1788.925305,32.867162,0.025641,0.977718,0.930598,R3136
35-JXSI77_S497,267140,0.474192,1641.856943,21.978814,0.017094,0.966456,0.656459,R3136
36-JXSI78_S498,287828,0.488311,1798.427161,11.665591,0.025641,0.668148,0.040119,R3136
37-JXSI79_S499,237852,0.483677,1454.486612,18.112078,0.017094,0.932789,0.401315,R3136
38-JXSI80_S500,288779,0.480218,1726.087712,15.980701,0.017094,0.863022,0.274991,R3136
39-JXSI81_S501,256740,0.460901,1690.877342,11.714842,0.025641,0.678985,0.038293,R3136
40-JXSI82_S502,345460,0.477251,2170.726554,10.608121,0.025641,0.552356,0.032631,R3136
41-JXSI83_S503,269637,0.469772,1658.453676,18.311884,0.025641,0.932911,0.40722,R3136
42-JXSI84_S504,396525,0.475221,2476.279824,30.175697,0.025641,0.978023,0.902167,R3136
43-JXSI85_S505,434747,0.482049,2708.112917,13.613783,0.025641,0.790576,0.134847,R3136
44-JXSI86_S506,280835,0.475815,1653.382038,21.936016,0.025641,0.966334,0.644223,R3136
45-JXSI87_S507,319883,0.469111,1961.492552,29.375624,0.017094,0.976014,0.882808,R3136
46-JXSI88_S508,474120,0.473466,2861.851527,34.826129,0.017094,0.978692,0.93419,R3136
47-JXSI89_S509,498125,0.477638,3275.408771,16.937416,0.025641,0.898819,0.319433,R3136
48-JXSI90_S510,403899,0.466374,2601.754816,24.582187,0.025641,0.968526,0.7479,R3136
49-JXSI91_S511,379529,0.47656,2240.216049,22.894253,0.017094,0.962194,0.692865,R3136
50-JXSI92_S512,464917,0.48352,2906.524964,14.855047,0.017094,0.846037,0.17728,R3136
51-JXSI93_S513,268853,0.472273,1609.571965,17.719469,0.017094,0.927006,0.352003,R3136
52-JXSI94_S514,412700,0.470003,2656.532696,31.206441,0.025641,0.978571,0.898028,R3136
53-JXSI95_S515,521278,0.485486,3135.085092,36.556374,0.025641,0.979545,0.937842,R3136
54-JXSJ14_S516,462612,0.46792,2971.990434,31.908316,0.025641,0.975709,0.905029,R3136
55-XBCS91_S517,277895,0.469876,1743.921155,14.03878,0.017094,0.817545,0.126507,R3136
56-XBCT01_S518,331857,0.482991,2141.602935,10.045051,0.025641,0.510471,0.022404,R3136
57-XBCT33_S519,321862,0.474325,2251.3543,12.213686,0.025641,0.705041,0.071289,R3136
58-XBCT36_S520,259927,0.475584,1694.062115,8.688421,0.025641,0.38506,0.008401,R3136
59-XBCT91_S521,268053,0.472958,1692.453719,14.286619,0.017094,0.833922,0.151041,R3136
60-XBCU33_S522,329342,0.472488,2248.315118,13.790211,0.025641,0.808109,0.123341,R3136
61-XBCU34_S523,312676,0.472431,2077.771327,16.824303,0.017094,0.91416,0.293559,R3136
62-JXSD28_S524,413094,0.475259,2861.217184,16.031474,0.025641,0.877511,0.272069,R3136
63-JAEZ52_S525,239031,0.47068,1423.406107,22.107025,0.017094,0.961768,0.668452,R3136
64-JAEX30_S526,236668,0.459985,1397.866422,32.577256,0.025641,0.978997,0.924023,R3136
65-JACY95_S527,262328,0.412843,1725.131612,21.982954,0.025641,0.955984,0.651954,R3136
66-XBBY23_S528,291655,0.407602,1860.174376,25.487581,0.025641,0.969013,0.788445,R3136
