SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-ABBR61_S607,376397,0.493865,1800.331062,32.804456,0.025641,0.980093,0.922014,R3135
1-ABBS67_S416,380271,0.50995,1674.144673,29.056252,0.025641,0.979727,0.885121,R3135
1-ABBT12_S480,256190,0.477102,1664.039226,17.822111,0.025641,0.917509,0.363813,R3135
1-ABBT17_S540,286211,0.45921,1866.6177,41.159077,0.025641,0.98271,0.960063,R3135
10-ABBR70_S616,423719,0.500125,1829.737562,49.390174,0.025641,0.984598,0.973213,R3135
10-ABBT22_S489,336054,0.474366,2251.937972,24.931876,0.025641,0.972604,0.763119,R3135
10-JAMY97_S549,371595,0.468177,2599.057747,32.843297,0.025641,0.980519,0.926823,R3135
10-SAAZ76_S425,462599,0.51008,1998.030446,20.157616,0.025641,0.957811,0.51662,R3135
11-ABBR71_S617,423688,0.485669,1968.567204,51.241446,0.025641,0.98405,0.973396,R3135
11-ABBT23_S490,298980,0.47192,2006.453064,16.533362,0.025641,0.88713,0.290941,R3135
11-JAMY98_S550,328104,0.462541,2304.970078,32.000791,0.025641,0.977049,0.919092,R3135
11-SAAZ77_S426,346325,0.498599,1507.295112,24.611957,0.017094,0.96816,0.753135,R3135
12-ABBR72_S618,474269,0.497473,2172.812738,48.044259,0.025641,0.98131,0.971022,R3135
12-ABBT24_S491,248815,0.469856,1618.366881,19.129855,0.025641,0.941739,0.482345,R3135
12-JAMY99_S551,329395,0.463901,2281.917835,27.91623,0.025641,0.974187,0.835261,R3135
12-SAAZ78_S427,384592,0.514136,1589.219499,36.93212,0.025641,0.980458,0.941434,R3135
13-ABBR34_S552,364046,0.466901,2691.453064,29.845489,0.025641,0.97851,0.858395,R3135
13-ABBR73_S619,428194,0.489666,2179.428996,28.907829,0.017094,0.976318,0.862048,R3135
13-ABBT25_S492,299370,0.481675,2039.432053,25.118166,0.025641,0.966395,0.761658,R3135
13-SAAZ79_S428,387646,0.513223,1634.039051,23.609887,0.025641,0.966638,0.70017,R3135
14-ABBR48_S553,317398,0.460869,2232.292229,27.908925,0.017094,0.975161,0.842688,R3135
14-ABBR74_S620,379743,0.498727,1736.396628,22.724157,0.017094,0.963533,0.665835,R3135
14-ABBT26_S493,327382,0.464872,2318.185384,30.385182,0.025641,0.975466,0.868745,R3135
14-SAAZ80_S429,454598,0.508825,2083.003538,19.816084,0.025641,0.944417,0.507732,R3135
15-ABBR49_S554,383199,0.456665,3073.527454,28.383599,0.017094,0.97717,0.855169,R3135
15-ABBR75_S621,322129,0.488556,1519.38645,17.452819,0.017094,0.925119,0.338488,R3135
15-ABBT27_S494,269887,0.48309,1771.413096,24.927006,0.025641,0.963777,0.782418,R3135
15-SAAZ81_S430,455245,0.509491,1898.60477,36.487276,0.025641,0.97924,0.93699,R3135
16-ABBR50_S555,281042,0.464419,1634.574892,47.537014,0.017094,0.981188,0.974553,R3135
16-ABBR76_S622,338910,0.492074,1615.830472,27.177463,0.017094,0.973822,0.832826,R3135
16-ABBT28_S495,250150,0.468036,1623.278688,19.670522,0.025641,0.935651,0.491112,R3135
16-SAAZ82_S431,384910,0.499663,1684.690386,15.140752,0.025641,0.847681,0.22781,R3135
17-ABBR51_S556,262853,0.443883,1574.622155,39.1967,0.017094,0.98064,0.950566,R3135
17-ABBR77_S623,374398,0.496314,1572.024331,43.484171,0.025641,0.981188,0.962072,R3135
17-ABBT30_S496,274225,0.477413,1853.173022,24.399184,0.025641,0.971752,0.764215,R3135
17-SAAZ83_S432,409855,0.506793,1877.589525,23.765737,0.025641,0.965908,0.704006,R3135
18-ABBR52_S557,245711,0.46533,1683.376229,15.765007,0.025641,0.862231,0.222817,R3135
18-ABBR78_S624,359885,0.492427,1569.902153,30.495738,0.025641,0.978814,0.886704,R3135
18-ABBS68_S433,405139,0.454411,1717.802997,36.339827,0.025641,0.973031,0.944052,R3135
18-ABBT31_S497,339203,0.462846,2452.078321,31.471813,0.025641,0.978023,0.897358,R3135
19-ABBR53_S558,380018,0.47344,2286.670598,45.280531,0.025641,0.980458,0.967734,R3135
19-ABBR79_S625,331347,0.500176,1593.063032,23.282296,0.025641,0.966577,0.709607,R3135
19-ABBS69_S434,336198,0.453211,1610.297471,15.652441,0.025641,0.855169,0.219043,R3135
19-SAAZ88_S498,336277,0.474743,2111.892456,36.565262,0.025641,0.980397,0.938695,R3135
2-ABBR62_S608,403077,0.492981,1813.054646,37.426154,0.017094,0.981615,0.945635,R3135
2-ABBT13_S481,326403,0.474919,2123.179662,32.828991,0.025641,0.981188,0.923901,R3135
2-ABBT29_S541,245306,0.457133,1766.667191,18.231158,0.025641,0.917509,0.388226,R3135
2-SAAZ68_S417,314733,0.512987,1417.075569,10.532814,0.025641,0.556009,0.023317,R3135
20-ABBR54_S559,342177,0.460737,2517.329271,22.718799,0.025641,0.954402,0.631194,R3135
20-ABBR80_S626,405298,0.502854,1938.948849,35.897297,0.025641,0.980093,0.940521,R3135
20-ABBS70_S435,376549,0.505281,1689.435854,26.891574,0.025641,0.9723,0.847072,R3135
20-SAAZ89_S499,413194,0.479449,2115.590661,77.665774,0.025641,0.983319,0.980519,R3135
21-ABBR55_S560,343154,0.467471,2509.724195,22.309144,0.025641,0.967369,0.630342,R3135
21-ABBR81_S627,385621,0.49423,1826.963832,34.162486,0.025641,0.982406,0.936138,R3135
21-ABBS71_S436,429438,0.507056,2006.621762,11.36771,0.025641,0.618958,0.050651,R3135
21-SAAZ90_S500,261628,0.460341,1801.160966,20.082613,0.025641,0.939182,0.510958,R3135
22-ABBR56_S561,343790,0.468046,2319.356703,29.135273,0.025641,0.975892,0.848289,R3135
22-ABBR82_S628,384596,0.4933,1829.401433,24.412943,0.017094,0.969134,0.748082,R3135
22-ABBS72_S437,417076,0.505997,1946.854017,11.788019,0.025641,0.649823,0.064045,R3135
22-SAAZ91_S501,214742,0.479459,1329.92976,11.928467,0.025641,0.67588,0.075855,R3135
23-ABBR57_S562,308166,0.467509,2388.013629,14.738768,0.025641,0.817545,0.202484,R3135
23-ABBR83_S629,395704,0.491115,1961.049273,29.104773,0.025641,0.981797,0.874833,R3135
23-ABBS73_S438,445392,0.501882,2342.710261,12.769146,0.025641,0.710642,0.093997,R3135
23-SAAZ92_S502,464806,0.478676,2818.43284,69.868014,0.025641,0.981067,0.975527,R3135
24-ABBR58_S563,351733,0.464374,2414.54165,25.094545,0.025641,0.963716,0.7507,R3135
24-ABBR84_S630,262830,0.476897,1343.186476,11.940886,0.017094,0.684464,0.056557,R3135
24-ABBS74_S439,430389,0.497344,2222.545363,11.207963,0.017094,0.623828,0.043102,R3135
24-JSAT10_S503,316519,0.470345,2146.284366,25.023438,0.025641,0.964507,0.760502,R3135
25-ABBR59_S564,297167,0.475527,2092.605993,18.780531,0.017094,0.910325,0.40722,R3135
25-ABBR85_S631,233995,0.474997,1122.516184,12.140387,0.025641,0.697979,0.064593,R3135
25-ABBS75_S440,374360,0.500785,1744.051413,15.946061,0.025641,0.84141,0.242299,R3135
25-JSAT11_S504,362658,0.479967,2399.231687,22.846706,0.025641,0.965177,0.677097,R3135
26-ABBR86_S632,402409,0.438372,2011.91172,18.001278,0.025641,0.910264,0.390844,R3135
26-ABBR89_S565,383637,0.452242,2659.64286,26.002313,0.025641,0.970595,0.773286,R3135
26-ABBS76_S441,384609,0.511566,1701.68178,31.8587,0.025641,0.980214,0.905029,R3135
26-JSAT12_S505,300203,0.473979,1898.386756,28.233958,0.025641,0.97437,0.848228,R3135
27-ABBR87_S633,370064,0.491371,1739.046652,17.465847,0.025641,0.904663,0.300012,R3135
27-ABBR90_S566,240406,0.463881,1712.844843,16.544381,0.017094,0.892731,0.297273,R3135
27-ABBS77_S442,420112,0.505276,1897.106102,31.886643,0.025641,0.97644,0.910812,R3135
27-ABBT32_S506,331241,0.478136,2161.686716,16.64471,0.025641,0.889444,0.296846,R3135
28-ABBR88_S634,392184,0.497071,1802.956319,28.477718,0.025641,0.971387,0.856264,R3135
28-ABBR91_S567,299065,0.458852,2144.851308,19.156642,0.017094,0.932546,0.473761,R3135
28-ABBS78_S443,345973,0.495981,1595.032848,30.007671,0.017094,0.980032,0.886156,R3135
28-ABBT33_S507,314444,0.46494,1991.698423,26.701145,0.025641,0.974918,0.794655,R3135
29-ABBR94_S635,379932,0.498032,1709.274014,32.003166,0.025641,0.979971,0.915865,R3135
29-ABBS79_S444,331597,0.503987,1401.282707,27.648849,0.017094,0.973518,0.860891,R3135
29-ABBT34_S508,339392,0.47011,2138.813087,35.704067,0.025641,0.974735,0.939304,R3135
29-JAMY65_S568,286855,0.475473,1926.689905,33.932059,0.025641,0.980275,0.937842,R3135
3-ABBR63_S609,313562,0.49396,1601.59385,16.332461,0.025641,0.899732,0.265494,R3135
3-ABBT14_S482,316463,0.47082,2075.3467,21.651467,0.025641,0.932302,0.630525,R3135
3-JSAT03_S542,314102,0.466054,2028.162277,40.187142,0.017094,0.980945,0.95568,R3135
3-SAAZ69_S418,447968,0.507871,1832.39143,59.445452,0.025641,0.983076,0.978814,R3135
30-ABBR95_S636,427870,0.49528,2015.894771,41.128516,0.017094,0.98131,0.952758,R3135
30-ABBS80_S445,286361,0.502304,1315.883021,14.167418,0.025641,0.800256,0.151893,R3135
30-ABBT38_S509,365252,0.48296,2505.231555,20.639413,0.025641,0.952758,0.565202,R3135
30-JAMY75_S569,346208,0.461461,2515.604857,33.713625,0.025641,0.979666,0.93005,R3135
31-ABBR96_S637,345216,0.502842,1558.717468,22.230549,0.025641,0.960977,0.639596,R3135
31-ABBS81_S446,452633,0.510574,2039.485389,30.451845,0.025641,0.975709,0.891087,R3135
31-ABBT39_S510,327886,0.457735,2471.300572,31.294533,0.025641,0.979179,0.908499,R3135
31-JAMU88_S570,241230,0.467272,1719.895645,20.168574,0.025641,0.948131,0.53598,R3135
32-ABBR97_S638,276229,0.498628,1363.642991,11.860404,0.025641,0.676062,0.055217,R3135
32-ABBS56_S573,400142,0.483303,2432.52409,23.859735,0.025641,0.962133,0.673323,R3135
32-ABBS82_S447,383915,0.502314,1714.576246,22.467369,0.017094,0.963107,0.641118,R3135
32-ABBT40_S511,274307,0.474106,1792.15188,28.864788,0.025641,0.978144,0.86631,R3135
32-JAMU98_S571,263446,0.464279,1995.993623,14.327347,0.025641,0.81511,0.172105,R3135
33-ABBR98_S639,297178,0.487729,1426.319661,17.175575,0.025641,0.907586,0.346219,R3135
33-ABBS57_S574,333256,0.490228,1945.728782,20.432363,0.025641,0.953306,0.55266,R3135
33-ABBS83_S448,404395,0.538923,1347.175425,35.737124,0.017094,0.98198,0.935833,R3135
33-ABBT41_S512,349036,0.501896,1709.234307,16.746621,0.025641,0.890357,0.317302,R3135
33-JAMV21_S572,250435,0.469853,1895.216791,8.531414,0.025641,0.363753,0.011202,R3135
34-ABBR99_S640,1472332,0.756514,1357.316603,14.007793,0.025641,0.803178,0.125046,R3135
34-ABBS58_S575,420357,0.48176,2572.669855,22.211798,0.017094,0.965969,0.652989,R3135
