SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
34-XBCR80_S393,318731,0.513442,1534.054646,16.459942,0.025641,0.904724,0.274139,R3115
35-XBCR81_S394,348139,0.518129,1619.409645,15.328625,0.025641,0.872458,0.187021,R3115
36-XBCR82_S395,384577,0.514761,1611.293408,46.928467,0.025641,0.982041,0.971387,R3115
37-XBCR83_S396,462610,0.517595,1881.886035,60.45081,0.025641,0.984902,0.979727,R3115
38-XBCR84_S397,386708,0.515723,1828.528153,25.07135,0.025641,0.976744,0.808474,R3115
39-XBCR85_S398,356340,0.502494,1452.9758,48.884634,0.017094,0.987276,0.98131,R3115
40-XBCR86_S399,241193,0.500273,1010.017036,27.397601,0.025641,0.979788,0.875928,R3115
41-XBCP67_S400,374267,0.506183,1697.761499,22.784853,0.017094,0.969134,0.693535,R3115
42-XBCP68_S401,396754,0.510545,1700.340497,29.131621,0.025641,0.981188,0.88646,R3115
43-XBCP69_S402,404730,0.512527,1765.766959,26.631073,0.017094,0.975831,0.808109,R3115
44-XBCP70_S403,398077,0.50972,1772.75997,27.877998,0.025641,0.979118,0.866797,R3115
45-XBCP71_S404,393300,0.517203,1794.530031,21.114879,0.025641,0.967491,0.599172,R3115
46-XBCP72_S405,448116,0.521858,1890.584851,28.156885,0.025641,0.969865,0.865275,R3115
47-XBCP73_S406,361529,0.50837,1515.340366,29.088762,0.017094,0.981249,0.881955,R3115
48-XBCP74_S407,333249,0.503242,1260.341327,38.287228,0.017094,0.981493,0.95154,R3115
49-XBCP75_S408,387968,0.526309,1768.769405,19.291367,0.025641,0.945148,0.480458,R3115
50-XBCP76_S409,351896,0.504654,1609.931595,22.338001,0.025641,0.95848,0.659564,R3115
51-XBCP77_S410,439274,0.514437,1981.723234,23.103494,0.025641,0.975527,0.703701,R3115
52-XBCP78_S411,387542,0.524327,1718.905036,18.3864,0.025641,0.947766,0.408073,R3115
53-XBCP79_S412,454238,0.511957,2285.416459,20.78187,0.025641,0.95708,0.574333,R3115
54-XBCP80_S413,453208,0.521609,2203.677631,15.911482,0.025641,0.878729,0.21119,R3115
55-XBCP81_S414,409180,0.514317,1878.61901,20.237855,0.025641,0.966456,0.551443,R3115
56-XBCP82_S415,403915,0.517015,1862.062202,24.843541,0.025641,0.978997,0.792037,R3115
57-XBCP83_S416,399086,0.517598,1846.591229,20.563558,0.025641,0.95848,0.557957,R3115
58-XBCI27_S417,273707,0.51222,1313.416328,9.473457,0.025641,0.485937,0.010836,R3115
59-XBCI28_S418,312179,0.511504,1487.561656,13.667418,0.017094,0.805796,0.085718,R3115
60-JXRV67_S419,247075,0.511603,1071.199493,13.622245,0.025641,0.820041,0.107208,R3115
61-JXRV68_S420,273129,0.514452,1232.49015,13.551199,0.025641,0.829112,0.09625,R3115
62-JXRV73_S421,323549,0.525343,1501.302014,14.566967,0.025641,0.84555,0.163156,R3115
63-JACX34_S422,240666,0.463804,1016.660813,15.122489,0.025641,0.873311,0.198283,R3115
64-JAEP58_S423,342993,0.509898,1449.67667,44.314014,0.025641,0.980275,0.968769,R3115
65-JACX72_S424,341014,0.460559,1282.732495,68.168696,0.025641,0.981249,0.979423,R3115
66-XBBY04_S425,293508,0.510865,1323.647753,20.909229,0.017094,0.961159,0.580665,R3115
67-JAMR85_S426,406918,0.514522,1570.824706,43.074212,0.017094,0.985267,0.96469,R3115
