SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-AAZI50_S510,403054,0.531281,1503.679946,37.967978,0.017094,0.981432,0.947157,R2983
1-AAZJ78_S708,255990,0.477895,1615.650985,20.523743,0.025641,0.956593,0.557348,R2983
1-JALX25_S378,323499,0.488885,1494.498973,64.508888,0.025641,0.984293,0.981249,R2983
1-JALY02_S176,341683,0.50474,1645.949242,31.876355,0.025641,0.97851,0.914587,R2983
1-JXQI47_S312,258887,0.500726,1169.10287,27.965542,0.017094,0.968404,0.828138,R2983
1-XAZY27_S244,318368,0.52526,1046.217534,48.289358,0.025641,0.981797,0.975831,R2983
1-XAZZ39_S576,331996,0.496957,1498.464378,48.953488,0.025641,0.981554,0.976805,R2983
1-XBAA03_S642,291366,0.474247,1787.801337,49.06161,0.017094,0.984537,0.975527,R2983
1-XBAA94_S444,445901,0.525932,1611.688901,64.563497,0.025641,0.983502,0.98058,R2983
10-AAZJ87_S717,228788,0.469593,1452.793998,20.934494,0.025641,0.941191,0.563923,R2983
10-JALX33_S453,320329,0.521098,1264.141965,33.582978,0.025641,0.981067,0.936747,R2983
10-JALX82_S117,304523,0.511626,1163.80304,33.354316,0.025641,0.978023,0.922927,R2983
10-JALY11_S185,282636,0.500226,1303.10169,26.452088,0.025641,0.969195,0.809083,R2983
10-JXQI36_S253,311854,0.518354,1216.185777,28.683977,0.025641,0.97577,0.87879,R2983
10-JXQI58_S321,282122,0.510802,1103.889136,53.055035,0.017094,0.98338,0.979484,R2983
10-JXQI64_S387,388837,0.4897,1769.750491,78.201388,0.025641,0.984293,0.981006,R2983
10-XAZY83_S519,362111,0.520376,1498.643384,25.257092,0.025641,0.9751,0.766103,R2983
10-XAZZ48_S585,364821,0.494045,1801.57926,48.605321,0.017094,0.982041,0.975709,R2983
10-XBAA12_S651,245536,0.399647,1560.223256,34.356325,0.025641,0.972726,0.931268,R2983
11-AAZJ19_S186,354423,0.44992,1641.639147,22.138743,0.025641,0.950566,0.651772,R2983
11-AAZJ88_S718,147681,0.485799,926.815795,12.922927,0.025641,0.733289,0.103129,R2983
11-JALW77_S322,254414,0.50641,1115.500371,28.62261,0.025641,0.973396,0.874346,R2983
11-JALX34_S454,354642,0.527693,1264.541301,35.292828,0.025641,0.980519,0.936199,R2983
11-JXQI37_S254,299858,0.51954,1217.560171,28.429928,0.025641,0.978144,0.871728,R2983
11-JXQI65_S388,390480,0.48943,1679.246931,79.739194,0.025641,0.98545,0.982649,R2983
11-JXQJ87_S118,372463,0.531091,1298.054296,44.951662,0.025641,0.983624,0.970717,R2983
11-XAZY84_S520,439466,0.514166,1791.316035,44.803604,0.025641,0.98338,0.968404,R2983
11-XAZZ49_S586,293623,0.481366,1580.045385,18.907099,0.025641,0.928163,0.444478,R2983
11-XBAA13_S652,288056,0.461766,1809.558686,50.911543,0.025641,0.981188,0.973457,R2983
12-AAZJ25_S187,403461,0.497735,1761.241777,51.173932,0.025641,0.982102,0.974066,R2983
12-AAZJ89_S719,333137,0.476158,1911.416896,74.79642,0.025641,0.98545,0.980945,R2983
12-JALW78_S323,243773,0.502008,1157.264884,20.91897,0.025641,0.96122,0.553939,R2983
12-JALX35_S455,338718,0.522216,1296.015944,24.037684,0.025641,0.954158,0.723426,R2983
12-JXQI38_S255,292283,0.518231,1111.6654,29.042007,0.025641,0.97504,0.872519,R2983
12-JXQI66_S389,298216,0.490361,1504.542524,29.612139,0.017094,0.979971,0.894436,R2983
12-JXQJ88_S119,336029,0.519067,1297.000699,27.203701,0.025641,0.968708,0.823816,R2983
12-XAZY85_S521,345968,0.512789,1352.862447,39.022221,0.017094,0.980458,0.961159,R2983
12-XAZZ50_S587,304869,0.492409,1314.129385,49.899123,0.025641,0.983319,0.975466,R2983
12-XBAA14_S653,320913,0.465636,2197.163281,28.20498,0.025641,0.971996,0.848715,R2983
13-AAZJ26_S188,346243,0.500983,1550.453414,35.163704,0.017094,0.982102,0.946,R2983
13-AAZJ90_S720,266820,0.474432,1673.124492,42.811701,0.025641,0.983015,0.968099,R2983
13-JALW79_S324,237260,0.504166,996.129909,36.185742,0.017094,0.981067,0.954889,R2983
13-JALX36_S456,351264,0.518013,1385.353602,33.304395,0.025641,0.978266,0.924327,R2983
13-JXQI39_S256,278381,0.511825,1144.442188,28.865762,0.025641,0.975648,0.871302,R2983
13-JXQI67_S390,295759,0.480866,1359.40069,44.847011,0.025641,0.982284,0.969073,R2983
13-JXQJ89_S120,350119,0.519419,1310.484646,38.830026,0.025641,0.981006,0.955497,R2983
13-XAZY86_S522,338642,0.514902,1264.522736,37.841532,0.025641,0.979606,0.943809,R2983
13-XAZZ51_S588,329813,0.503264,1521.802429,42.459211,0.017094,0.984415,0.969987,R2983
13-XBAA15_S654,236329,0.46572,1466.569213,38.513028,0.025641,0.983015,0.950992,R2983
14-AAZJ27_S189,345362,0.506734,1529.558468,32.689699,0.017094,0.982649,0.90862,R2983
14-AAZJ91_S721,236571,0.470726,1478.975451,38.216486,0.025641,0.977718,0.9474,R2983
14-JALW81_S325,279478,0.498493,1154.436727,51.24723,0.025641,0.983624,0.975283,R2983
14-JALX37_S457,321357,0.507046,1350.066745,25.115427,0.025641,0.968647,0.765676,R2983
14-JXQI40_S257,350799,0.519518,1349.210807,40.177219,0.025641,0.981858,0.95915,R2983
14-JXQI68_S391,305896,0.490088,1479.019482,42.994338,0.025641,0.983989,0.969317,R2983
14-JXQJ90_S121,412157,0.515739,1550.627222,46.830756,0.025641,0.982102,0.972422,R2983
14-XAZY87_S523,403442,0.522183,1347.533482,70.196944,0.025641,0.983989,0.97991,R2983
14-XAZZ52_S589,270720,0.494539,1218.554449,31.999756,0.025641,0.979545,0.916778,R2983
14-XBAA16_S655,297066,0.47161,1902.563797,45.356812,0.025641,0.98198,0.970535,R2983
15-AAZJ92_S722,217026,0.475382,1320.921723,29.812979,0.025641,0.978023,0.858821,R2983
15-JALW82_S326,247731,0.510037,999.08911,40.287897,0.025641,0.980701,0.964629,R2983
15-JALX38_S458,268397,0.522527,1070.015944,15.846524,0.025641,0.859369,0.242786,R2983
15-JXQI41_S258,432840,0.496467,1112.331193,155.84488,0.025641,0.985328,0.981675,R2983
15-JXQI69_S392,340292,0.495901,1669.944,39.602886,0.025641,0.983319,0.960916,R2983
15-JXQJ91_S122,389128,0.521435,1430.138601,39.601607,0.025641,0.981249,0.960185,R2983
15-XAZY88_S524,391301,0.520545,1421.143275,53.867466,0.025641,0.983015,0.978571,R2983
15-XAZZ53_S590,437418,0.525289,1596.821474,94.796968,0.025641,0.985693,0.982406,R2983
