SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-AAZT17_S272,425496,0.516717,1102.541039,113.554487,0.025641,0.983624,0.982162,R3006
1-JAMA88_S102,257958,0.501157,996.034552,34.50828,0.025641,0.979606,0.929076,R3006
1-JAMC05_S339,221192,0.438106,929.556939,20.015463,0.025641,0.947705,0.517533,R3006
1-JXQR01_S407,341188,0.528626,1119.884288,48.517594,0.025641,0.983319,0.974066,R3006
1-JXQS14_S34,322486,0.527888,1013.314987,55.209059,0.025641,0.981188,0.976805,R3006
1-SAAW52_S475,395814,0.514017,1355.452496,64.450749,0.025641,0.983867,0.980945,R3006
1-XBAL73_S1,339666,0.502702,1247.565806,31.940521,0.025641,0.979362,0.918361,R3006
1-XBAL87_S170,274664,0.513196,988.297296,25.322537,0.025641,0.9737,0.806222,R3006
10-JAMA93_S484,343119,0.467984,1268.000087,57.18142,0.025641,0.983989,0.974674,R3006
10-JAMB23_S281,334005,0.525588,1160.875377,33.964812,0.025641,0.980153,0.927615,R3006
10-JAMC15_S348,274689,0.507427,1044.251518,36.972483,0.025641,0.979423,0.945087,R3006
10-JXQP83_S111,255645,0.505851,886.230726,39.66206,0.025641,0.981554,0.967734,R3006
10-JXQR10_S416,308608,0.516509,1096.497095,27.903385,0.025641,0.968282,0.841471,R3006
10-JXQS28_S43,215576,0.512347,743.531036,21.041641,0.017094,0.95842,0.602094,R3006
10-XBAL99_S10,308007,0.492545,1172.945398,23.984598,0.017094,0.964995,0.742481,R3006
10-XBAM05_S179,324639,0.517348,1135.662211,51.628881,0.025641,0.984476,0.979788,R3006
100-AAZH85_S674,469092,0.527568,1346.242956,141.099111,0.025641,0.983867,0.981067,R3006
101-AAZI05_S675,474927,0.529337,1504.281614,125.039693,0.025641,0.987763,0.984293,R3006
102-AAZJ02_S676,448468,0.529142,1399.826366,114.715086,0.025641,0.985328,0.984171,R3006
103-AAZJ94_S677,377512,0.537522,1201.49395,61.596554,0.025641,0.98405,0.971022,R3006
104-JALY05_S678,331835,0.542173,1030.445726,63.437173,0.025641,0.98338,0.975405,R3006
105-JALY14_S679,355254,0.554552,1159.504303,40.215268,0.025641,0.980823,0.926702,R3006
106-JALY21_S680,415504,0.541707,1339.197047,77.421709,0.025641,0.984598,0.981006,R3006
107-JXQI78_S681,431167,0.53427,1272.301795,115.994338,0.025641,0.986607,0.985146,R3006
108-SAAV86_S682,408246,0.548994,1271.492814,85.105016,0.025641,0.983502,0.97924,R3006
109-XAZZ24_S683,399112,0.532877,1112.021273,92.342932,0.025641,0.984111,0.980762,R3006
11-JAMA94_S485,350096,0.507705,1196.218058,63.13363,0.025641,0.984841,0.978875,R3006
11-JAMB24_S282,295623,0.52883,1083.212117,18.022951,0.025641,0.921101,0.372763,R3006
11-JXQP84_S112,359637,0.504949,1136.498624,104.958054,0.025641,0.985328,0.982345,R3006
11-JXQQ74_S349,297062,0.479302,1345.623597,26.547729,0.025641,0.967369,0.837209,R3006
11-JXQR11_S417,375268,0.524542,1261.104268,53.924023,0.025641,0.981675,0.976318,R3006
11-JXQS29_S44,229173,0.509885,788.255799,15.852612,0.025641,0.86844,0.24169,R3006
11-XBAM01_S11,306616,0.5017,1111.918185,28.309509,0.025641,0.971569,0.869293,R3006
11-XBAM06_S180,362045,0.519918,1161.385926,68.18909,0.025641,0.982893,0.98058,R3006
110-XAZZ34_S684,465118,0.532134,1378.241995,126.421527,0.025641,0.985633,0.984171,R3006
111-XAZZ52_S685,339576,0.586568,980.573931,30.923901,0.025641,0.962011,0.759406,R3006
112-XAZZ94_S686,360692,0.525565,1129.976936,72.140022,0.025641,0.979849,0.972544,R3006
113-XAZZ95_S687,451121,0.539067,1268.230289,128.526726,0.025641,0.987763,0.98478,R3006
114-XBAA29_S688,460905,0.530319,1372.614118,122.484354,0.025641,0.986911,0.983684,R3006
115-XBAB07_S689,333761,0.541574,1010.818678,57.040972,0.025641,0.985085,0.973822,R3006
116-E0AG83_S690,673918,0.483283,1867.05648,296.921344,0.025641,0.992816,0.991233,R3006
117-E0AG84_S691,377369,0.547251,1137.601363,72.816815,0.017094,0.985085,0.981006,R3006
118-EACH75_S692,389720,0.557229,1174.989167,70.698831,0.025641,0.985389,0.976135,R3006
119-EACH76_S693,364364,0.562327,1050.939414,65.633021,0.025641,0.982893,0.957993,R3006
12-JAMA95_S486,286550,0.505175,1058.233871,29.792828,0.025641,0.978449,0.895166,R3006
12-JXQP85_S113,289105,0.497864,1002.054689,59.02283,0.025641,0.984658,0.97924,R3006
12-JXQQ75_S350,362873,0.500827,1490.657188,52.495373,0.025641,0.981067,0.969987,R3006
12-JXQR12_S418,382863,0.529741,1363.152448,35.132047,0.025641,0.981006,0.936564,R3006
12-JXQS30_S45,236410,0.520468,850.130302,15.028857,0.025641,0.867892,0.18422,R3006
