SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-AAZK40_S471,298147,0.477005,1582.311798,43.603251,0.025641,0.983745,0.971935,R2990
1-AAZL33_S339,288094,0.458925,1557.701219,65.299343,0.025641,0.982954,0.978449,R2990
1-AAZL74_S205,1334619,0.933007,180.676932,22.561914,0.025641,0.967856,0.68075,R2990
1-JALY43_S405,374394,0.50587,1631.805268,50.337514,0.025641,0.981067,0.977657,R2990
1-JXQI94_S603,257562,0.480204,1204.025554,32.978449,0.017094,0.978084,0.922379,R2990
1-JXQJ58_S273,294762,0.480223,1458.584895,46.00067,0.017094,0.983441,0.966334,R2990
1-XBAB95_S69,359440,0.542724,1048.0401,63.556496,0.025641,0.984902,0.980701,R2990
1-XBAD44_S537,274755,0.489831,1259.892456,44.735419,0.025641,0.983319,0.965908,R2990
1-XBAE07_S137,249357,0.504741,1004.724195,26.119201,0.025641,0.974613,0.817424,R2990
1-XBAF39_S1,209829,0.461482,1233.666841,34.563558,0.025641,0.979118,0.93632,R2990
10-AAZK49_S480,247522,0.494368,1140.974708,35.292828,0.025641,0.983867,0.949288,R2990
10-AAZL42_S348,247726,0.455577,1449.687066,38.779009,0.025641,0.981432,0.960611,R2990
10-AAZL86_S214,1781615,0.936608,232.252435,61.513941,0.025641,0.983076,0.98064,R2990
10-JALY52_S414,250850,0.497264,1114.420696,31.716303,0.025641,0.975222,0.908073,R2990
10-JXQJ67_S282,222445,0.477383,1188.15887,26.116401,0.025641,0.975527,0.800256,R2990
10-JXQK39_S546,238475,0.486671,1162.798716,17.519968,0.025641,0.921709,0.339401,R2990
10-XBAB59_S611,280178,0.476102,1475.65627,18.336357,0.025641,0.941739,0.398088,R2990
10-XBAC05_S78,392648,0.548984,1029.615647,76.836966,0.025641,0.983624,0.979179,R2990
10-XBAE20_S146,293434,0.509886,1098.437426,45.944052,0.025641,0.982649,0.969317,R2990
10-XBAF51_S10,230748,0.461593,1464.50308,24.041154,0.025641,0.9723,0.751918,R2990
11-AAZK50_S481,234368,0.473868,1064.023195,43.851942,0.025641,0.98131,0.957811,R2990
11-AAZL43_S349,264703,0.465176,1475.344254,46.956593,0.025641,0.983563,0.972544,R2990
11-AAZL87_S215,1753432,0.935705,233.819989,37.767746,0.025641,0.983624,0.95501,R2990
11-JALY53_S415,256219,0.497176,1121.545014,33.104651,0.025641,0.977596,0.925667,R2990
11-JXQJ68_S283,227026,0.479151,1045.256716,32.448314,0.025641,0.979058,0.916413,R2990
11-JXQK40_S547,210457,0.484053,899.93937,28.908986,0.025641,0.978571,0.860648,R2990
11-XBAB60_S612,284515,0.492545,1344.202944,25.723548,0.025641,0.971204,0.782418,R2990
11-XBAC06_S79,354678,0.542109,1140.405058,38.267077,0.025641,0.98058,0.961098,R2990
11-XBAE21_S147,267012,0.50701,1069.844363,22.779374,0.025641,0.962742,0.668635,R2990
11-XBAF52_S11,253293,0.458105,1405.623204,52.079204,0.017094,0.98271,0.979727,R2990
12-AAZK51_S482,236062,0.474084,1128.352641,35.023804,0.025641,0.981675,0.948801,R2990
12-AAZL44_S350,244417,0.454846,1505.237321,33.970291,0.025641,0.978571,0.930293,R2990
12-AAZL88_S216,1434679,0.93712,185.004281,39.424753,0.025641,0.979971,0.950262,R2990
12-JALY54_S416,261207,0.500172,1012.968942,56.064836,0.025641,0.984111,0.978571,R2990
12-JXQJ69_S284,219205,0.480239,1134.13301,22.000974,0.017094,0.952271,0.640144,R2990
12-JXQK41_S548,193611,0.4283,849.383305,31.614209,0.025641,0.970291,0.898454,R2990
12-XBAB61_S613,330955,0.489072,1427.868082,50.631316,0.025641,0.981067,0.976927,R2990
12-XBAC07_S80,306585,0.501905,1035.310925,20.294168,0.025641,0.94186,0.544137,R2990
12-XBAE22_S148,262657,0.50637,1072.591535,27.864118,0.025641,0.975892,0.857178,R2990
12-XBAF53_S12,216286,0.4556,1317.212292,30.545172,0.025641,0.976135,0.893888,R2990
13-AAZK52_S483,274367,0.49271,1209.794915,33.841714,0.025641,0.979545,0.926458,R2990
13-AAZL45_S351,272030,0.455564,1544.873542,57.710337,0.025641,0.982893,0.97924,R2990
13-AAZL89_S217,1650408,0.935314,216.811514,19.28534,0.025641,0.947157,0.480458,R2990
13-JALY55_S417,270466,0.501179,1185.14262,25.721235,0.025641,0.971996,0.782723,R2990
13-JXQJ70_S285,238223,0.470789,1265.510724,24.56788,0.025641,0.970595,0.744917,R2990
13-JXQK42_S549,274869,0.491393,1030.546106,60.356812,0.025641,0.981858,0.975405,R2990
13-XBAC08_S81,324874,0.533684,1132.690036,25.639535,0.025641,0.975161,0.802021,R2990
13-XBAE09_S614,263536,0.4817,1182.944,39.525752,0.017094,0.981432,0.954219,R2990
13-XBAE23_S149,300515,0.515507,1133.752326,30.845671,0.025641,0.979058,0.904237,R2990
13-XBAF54_S13,196360,0.453886,1226.463155,22.193717,0.025641,0.970717,0.646475,R2990
14-AAZK53_S484,214218,0.427937,987.996899,15.213929,0.025641,0.860526,0.212042,R2990
14-AAZL46_S352,328647,0.463603,1719.825711,84.086692,0.025641,0.985511,0.983076,R2990
14-AAZL90_S218,1278730,0.936312,162.22046,33.18282,0.025641,0.980884,0.92384,R2990
14-JALY56_S418,295355,0.500965,1279.639715,41.456471,0.025641,0.981797,0.962255,R2990
14-JXQJ71_S286,247406,0.478992,1332.501594,27.081152,0.025641,0.971569,0.839279,R2990
14-JXQK43_S550,214902,0.493082,958.478268,18.330756,0.025641,0.921709,0.42311,R2990
14-XBAC09_S82,344865,0.538903,1150.65828,29.340314,0.017094,0.977536,0.87879,R2990
14-XBAE10_S615,243791,0.48515,1049.401302,43.292889,0.017094,0.98058,0.968038,R2990
14-XBAE24_S150,363319,0.514839,1159.469139,93.048034,0.025641,0.985572,0.982162,R2990
14-XBAF55_S14,208869,0.457929,1275.009348,25.890539,0.025641,0.9737,0.815049,R2990
15-AAZK54_S485,249439,0.489997,1195.835496,24.436625,0.025641,0.967612,0.746134,R2990
15-AAZL47_S353,355449,0.461837,2023.996549,87.455802,0.025641,0.985876,0.982223,R2990
15-AAZL91_S219,1424939,0.936415,184.786004,41.428284,0.025641,0.979971,0.962803,R2990
15-JALY57_S419,276540,0.502568,1212.757699,25.341958,0.025641,0.960124,0.779435,R2990
15-JXQJ72_S287,257351,0.493216,1179.098283,47.834531,0.017094,0.984658,0.974918,R2990
15-JXQK44_S551,207803,0.477853,1037.18735,14.324729,0.025641,0.84348,0.157372,R2990
15-XBAC10_S83,294724,0.537158,886.493863,36.238403,0.025641,0.978692,0.932242,R2990
15-XBAE11_S616,253256,0.492995,1057.404228,36.835079,0.025641,0.984111,0.953123,R2990
15-XBAE25_S151,320730,0.497939,1063.640108,27.855351,0.017094,0.970717,0.861257,R2990
15-XBAF56_S15,254286,0.45669,1508.064605,45.227079,0.025641,0.983502,0.976988,R2990
16-AAZL48_S354,240676,0.474307,1369.530206,35.415865,0.025641,0.980336,0.955741,R2990
16-AAZL92_S220,1591247,0.932342,216.96156,40.822659,0.025641,0.981554,0.957689,R2990
