SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-XBAI64_S372,423799,0.489004,2008.118377,26.968221,0.025641,0.970839,0.82132,R2997
10-AAZP09_S381,400170,0.495249,1954.269384,33.380373,0.017094,0.979058,0.923231,R2997
10-EHAQ01_S407,435922,0.525325,1510.739658,65.736394,0.025641,0.975405,0.958967,R2997
11-AAZP10_S382,368337,0.492313,1864.023413,23.274078,0.017094,0.974857,0.679776,R2997
11-EHAQ02_S408,450723,0.55562,1633.922859,68.30543,0.025641,0.982162,0.968343,R2997
12-AAZP11_S383,394393,0.502786,1823.688464,33.57616,0.025641,0.98064,0.93212,R2997
12-EHAQ03_S409,506649,0.549129,1930.504783,76.6108,0.025641,0.983563,0.978388,R2997
13-AAZP12_S384,448227,0.507368,2079.619141,46.841227,0.025641,0.982041,0.972483,R2997
13-EHAQ04_S410,576451,0.551019,2105.365701,109.223792,0.025641,0.985206,0.983745,R2997
14-EHAQ05_S411,527371,0.561089,1754.776482,83.826068,0.025641,0.985085,0.980093,R2997
14-XBAI81_S385,422818,0.497072,2079.019438,47.541337,0.017094,0.984111,0.973518,R2997
15-EHAQ06_S412,570227,0.540606,1971.837549,119.667783,0.025641,0.987824,0.981371,R2997
15-XBAI82_S386,410720,0.508132,1890.652121,45.423597,0.017094,0.981127,0.978144,R2997
16-EHAQ07_S413,588975,0.556732,2075.937186,100.112261,0.025641,0.986911,0.982041,R2997
16-XBAI83_S387,366559,0.501805,1654.144717,46.784914,0.017094,0.983745,0.974126,R2997
17-EHAQ08_S414,609840,0.556348,2151.05814,106.944965,0.025641,0.985511,0.983989,R2997
17-XBAI84_S388,457051,0.492005,2486.657013,35.856508,0.017094,0.981006,0.945209,R2997
18-EHAQ09_S415,549651,0.569182,1888.658673,69.977475,0.025641,0.984232,0.974431,R2997
18-XBAI85_S389,395748,0.49607,1974.733849,27.663947,0.017094,0.976744,0.830695,R2997
19-EHAQ10_S416,563931,0.550313,1982.632464,100.615244,0.025641,0.987033,0.983989,R2997
19-XBAI86_S390,386244,0.498368,1819.789892,45.499756,0.017094,0.984719,0.969682,R2997
2-XBAI65_S373,434049,0.50654,1878.184117,67.901863,0.025641,0.985267,0.981127,R2997
20-EHAQ11_S417,604790,0.539076,2236.863539,118.886765,0.025641,0.987215,0.984841,R2997
20-XBAI87_S391,356411,0.500667,1744.739484,37.879459,0.017094,0.984171,0.960794,R2997
21-XBAI88_S392,360680,0.499305,1722.388154,36.165713,0.017094,0.982162,0.957446,R2997
22-XBAI89_S393,365144,0.502655,1861.078146,20.806709,0.025641,0.955802,0.562827,R2997
23-XBAI90_S394,409434,0.4949,2120.640938,41.616462,0.025641,0.983076,0.962377,R2997
24-XBAI91_S395,468165,0.501302,2467.871227,34.261171,0.017094,0.979727,0.927371,R2997
25-XBAI92_S396,387296,0.501965,1795.781767,34.910264,0.017094,0.982162,0.927371,R2997
26-XBAI93_S397,496770,0.497709,2334.941117,72.812127,0.017094,0.987885,0.983928,R2997
27-XBAI94_S398,392169,0.490774,1730.482506,56.87258,0.025641,0.981493,0.975892,R2997
28-XBAI95_S399,379509,0.488044,1905.368366,43.703397,0.008547,0.981797,0.966516,R2997
29-XBAI96_S400,383902,0.499272,1638.61735,72.226409,0.017094,0.98612,0.980884,R2997
3-XBAI66_S374,440497,0.501685,2265.463504,22.265311,0.017094,0.959881,0.658407,R2997
30-XBAI97_S401,321975,0.49791,1550.806884,26.783088,0.017094,0.974918,0.826312,R2997
31-XBAI98_S402,291935,0.49122,1328.314026,34.537989,0.017094,0.980397,0.936199,R2997
32-XBAI99_S403,319185,0.506613,1484.006159,43.365944,0.017094,0.982771,0.9723,R2997
33-XBAJ01_S404,374499,0.505645,1934.65033,29.117984,0.017094,0.97717,0.867771,R2997
4-XBAI67_S375,451907,0.501753,1997.507404,63.817241,0.017094,0.988311,0.978814,R2997
5-XBAI68_S376,391931,0.500536,1905.788669,32.76111,0.017094,0.981554,0.919883,R2997
6-XBAI69_S377,412674,0.449724,2012.322457,36.316145,0.025641,0.974187,0.941495,R2997
7-XBAI70_S378,397189,0.500138,1974.389333,25.39961,0.025641,0.978388,0.816206,R2997
8-EHAP98_S405,420010,0.562403,1623.942734,53.262937,0.025641,0.978084,0.936138,R2997
8-XBAI71_S379,456108,0.509843,2143.324728,41.319372,0.017094,0.981554,0.968404,R2997
9-EHAP99_S406,486036,0.565086,1681.723671,89.675332,0.025641,0.984963,0.982041,R2997
9-XBAI72_S380,258181,0.497299,1254.698642,15.614453,0.025641,0.891087,0.206015,R2997
