SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
34-XBAK13_S448,293343,0.494629,1525.484515,26.49586,0.017094,0.974492,0.811884,R3000
35-XBAK14_S449,278179,0.418621,1520.971389,33.105808,0.025641,0.976744,0.920431,R3000
36-XBAK15_S450,273639,0.485654,1369.756913,25.276148,0.017094,0.978023,0.787593,R3000
37-XBAK16_S451,249042,0.491365,1265.814616,20.184951,0.017094,0.954706,0.548034,R3000
38-XBAK17_S452,270077,0.492704,1447.187219,21.083283,0.017094,0.966334,0.599781,R3000
39-XBAK18_S453,264264,0.4834,1412.190582,25.003714,0.025641,0.975344,0.787045,R3000
40-XBAK19_S454,247562,0.484621,1187.2907,30.046999,0.017094,0.97924,0.906855,R3000
41-XBAK20_S455,328619,0.497373,1586.71607,28.565749,0.017094,0.974674,0.870206,R3000
42-XBAK21_S456,268008,0.490002,1220.087494,37.209241,0.017094,0.980336,0.955437,R3000
43-XBAK22_S457,344162,0.487458,1551.6775,72.431389,0.025641,0.986302,0.980153,R3000
44-XBAK23_S458,277881,0.489878,1310.492509,39.151406,0.025641,0.980884,0.966638,R3000
45-XBAK24_S459,288659,0.492801,1460.526056,34.693596,0.025641,0.981797,0.952575,R3000
46-XBAK25_S460,289246,0.487322,1392.447429,29.931389,0.017094,0.976196,0.898332,R3000
47-XBAK26_S461,274496,0.48742,1290.847071,42.626994,0.017094,0.980945,0.96883,R3000
48-XBAK27_S462,261852,0.488846,1268.974446,35.572568,0.017094,0.982406,0.956106,R3000
49-XBAK28_S463,283142,0.493137,1481.567379,28.762998,0.025641,0.975527,0.878364,R3000
50-XBAK29_S464,272667,0.487416,1396.06941,32.720078,0.017094,0.97851,0.9418,R3000
51-XBAK30_S465,309795,0.490238,1522.549862,39.599416,0.025641,0.981371,0.961342,R3000
52-XBAK31_S466,243202,0.491802,1203.366837,17.519116,0.017094,0.91623,0.343358,R3000
53-XBAK32_S467,320950,0.48169,1583.433014,55.363692,0.017094,0.985876,0.97991,R3000
54-XBAK33_S468,272430,0.497767,1288.353514,36.20498,0.025641,0.983136,0.954828,R3000
55-XBAK34_S469,373659,0.488095,1725.464465,70.475892,0.025641,0.984841,0.981858,R3000
56-XBAK35_S470,285782,0.49668,1549.71939,24.379764,0.025641,0.975648,0.757945,R3000
57-XBAK36_S471,275142,0.491339,1349.968637,33.852855,0.025641,0.980884,0.944904,R3000
58-XBAK37_S472,282242,0.477468,1506.284716,17.137221,0.025641,0.924632,0.300986,R3000
59-XBAK38_S473,325932,0.48731,1674.183113,40.269573,0.025641,0.982041,0.966273,R3000
60-XBAK39_S474,295457,0.49559,1463.458219,40.154937,0.025641,0.983563,0.963412,R3000
61-XBAK40_S475,280084,0.489293,1289.551085,43.666687,0.017094,0.982102,0.971752,R3000
62-XBAK41_S476,270996,0.498504,1305.378893,22.728175,0.025641,0.965542,0.663643,R3000
63-XBAK42_S477,356394,0.5057,1556.420391,61.927006,0.025641,0.983319,0.980093,R3000
64-XBAK46_S478,304304,0.502075,1281.90543,58.371119,0.025641,0.987642,0.977536,R3000
65-XBAK47_S479,316626,0.490686,1334.379461,67.38573,0.025641,0.982406,0.97991,R3000
66-XBAK48_S480,327421,0.494941,1802.924125,39.801412,0.025641,0.981249,0.959576,R3000
