SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-ABDF65_S231,241668,0.460614,1203.184074,40.817789,0.025641,0.981493,0.961098,R3236
1-ABDG48_S297,341817,0.476226,1092.326126,96.710946,0.017094,0.989955,0.984415,R3236
1-ABDH12_S363,420180,0.50717,1351.005242,64.562158,0.025641,0.985267,0.980519,R3236
1-JXTP18_S1,297727,0.477428,1764.89416,19.659199,0.025641,0.956898,0.491294,R3236
1-XBEV62_S133,384125,0.500269,1646.252129,37.509862,0.025641,0.98058,0.951114,R3236
1-XBEW13_S67,268633,0.457113,1770.89416,15.498295,0.017094,0.859308,0.200414,R3236
10-ABDF74_S240,368090,0.469083,1884.906478,70.470352,0.025641,0.984293,0.981919,R3236
10-ABDG55_S306,480945,0.524265,1619.383043,62.714964,0.025641,0.983319,0.980336,R3236
10-ABDH21_S372,325445,0.508774,1163.578561,32.70778,0.025641,0.980945,0.937051,R3236
10-JXTP27_S10,331676,0.480516,1861.247761,29.606173,0.025641,0.978997,0.900037,R3236
10-XBEV71_S142,421582,0.500649,1808.951339,32.264581,0.025641,0.981188,0.917326,R3236
10-XBEW51_S76,261656,0.46297,1440.811078,33.377937,0.025641,0.979484,0.932972,R3236
11-ABDF75_S241,225763,0.460484,1180.79177,27.999696,0.025641,0.974613,0.852794,R3236
11-ABDG56_S307,375902,0.509387,1392.474992,34.681359,0.025641,0.979423,0.931389,R3236
11-ABDH28_S373,370171,0.502238,1353.97829,33.411177,0.025641,0.97851,0.93072,R3236
11-JXTP28_S11,327043,0.468855,1872.811209,23.473091,0.025641,0.964812,0.726105,R3236
11-XBEV72_S143,559715,0.499278,2310.760276,51.033362,0.017094,0.983076,0.973883,R3236
11-XBEW52_S77,310782,0.463208,1779.154501,34.289297,0.025641,0.981675,0.93352,R3236
12-ABDF79_S242,364837,0.46927,1733.836762,70.246926,0.025641,0.985267,0.982467,R3236
12-ABDG57_S308,362325,0.502275,1474.204735,16.552234,0.025641,0.923597,0.267624,R3236
12-ABDH29_S374,424322,0.52481,1435.606343,23.442652,0.017094,0.966151,0.707293,R3236
12-JXTP29_S12,319171,0.480168,1727.226445,32.847376,0.025641,0.980823,0.935955,R3236
12-XBEV08_S78,340761,0.471983,1932.683702,30.490442,0.017094,0.977049,0.897236,R3236
12-XBEV73_S144,432994,0.508048,1733.840257,35.533057,0.025641,0.980397,0.950566,R3236
13-ABDF80_S243,229563,0.408595,1193.893111,16.84555,0.025641,0.898271,0.327103,R3236
13-ABDG58_S309,412258,0.522249,1397.052505,21.27633,0.025641,0.95635,0.612018,R3236
13-ABDH30_S375,388191,0.504351,1314.480758,58.256362,0.025641,0.984111,0.975405,R3236
13-JXTP30_S13,357828,0.484224,1913.647927,41.296238,0.025641,0.980336,0.961098,R3236
13-XBEV09_S79,354612,0.464473,2055.932556,23.340619,0.025641,0.959455,0.696213,R3236
13-XBEV74_S145,430680,0.503805,1902.334163,33.159321,0.025641,0.981858,0.934068,R3236
14-ABDF81_S244,296003,0.468749,1620.232211,28.472604,0.017094,0.980153,0.876476,R3236
14-ABDG59_S310,234744,0.498087,1019.919932,9.662486,0.025641,0.482832,0.014367,R3236
14-ABDH31_S376,392057,0.502107,1433.021753,47.161147,0.025641,0.982041,0.972909,R3236
14-JXTP31_S14,323548,0.476109,1918.439698,21.294107,0.025641,0.962498,0.590162,R3236
14-XBEV10_S80,298047,0.478219,1551.588608,26.347437,0.025641,0.976075,0.803908,R3236
14-XBEV75_S146,472245,0.514991,1911.024724,37.804639,0.025641,0.981432,0.963351,R3236
15-ABDF82_S245,431779,0.457773,1959.416372,100.426641,0.025641,0.985937,0.981858,R3236
15-ABDG60_S311,476403,0.533953,1396.645874,46.932972,0.025641,0.98198,0.969865,R3236
15-ABDH32_S377,331971,0.487506,1207.133272,40.437051,0.025641,0.980458,0.956228,R3236
15-JXTP33_S15,257248,0.422402,1760.525139,21.436625,0.025641,0.905211,0.473883,R3236
15-XBEV11_S81,339527,0.478647,1653.162713,31.195057,0.025641,0.976744,0.912699,R3236
15-XBEV76_S147,388433,0.497106,1554.983619,39.46189,0.025641,0.980032,0.965177,R3236
16-ABDF83_S246,267844,0.461027,1375.515179,38.915135,0.025641,0.98064,0.957202,R3236
16-ABDG61_S312,363398,0.51674,1346.726073,19.747474,0.025641,0.940886,0.505236,R3236
16-ABDH33_S378,404164,0.508133,1235.629319,66.823451,0.025641,0.982832,0.980093,R3236
16-JXTP34_S16,331765,0.482475,1759.541781,35.844089,0.025641,0.982467,0.95635,R3236
16-XBEV12_S82,345243,0.470319,1998.35797,32.29709,0.025641,0.980884,0.924571,R3236
16-XBEV77_S148,357773,0.500919,1422.603154,32.661512,0.025641,0.97991,0.924632,R3236
17-ABDF84_S247,274972,0.466445,1528.782292,24.94874,0.025641,0.97023,0.753257,R3236
