SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-JANM12_S299,374798,0.465613,2276.582012,31.977962,0.017094,0.982589,0.917691,R3215
1-XBEL87_S233,478244,0.504161,2162.789455,14.31718,0.025641,0.819067,0.149276,R3215
10-JSAU10_S308,368874,0.464604,2184.545363,41.661999,0.025641,0.98064,0.966151,R3215
10-XBEL96_S242,496100,0.494976,2100.427249,56.104103,0.025641,0.983502,0.97924,R3215
11-ABCY25_S309,327275,0.459633,2179.842485,16.560879,0.025641,0.890844,0.294898,R3215
11-XBEL97_S243,529883,0.512905,2104.38396,50.631255,0.025641,0.983136,0.978327,R3215
12-ABCY26_S310,347861,0.466329,2077.332198,24.131925,0.025641,0.968404,0.7202,R3215
12-XBEL98_S244,454277,0.495856,1927.250076,47.926154,0.025641,0.983624,0.974309,R3215
13-ABCY27_S311,291892,0.462397,1711.196305,16.558566,0.025641,0.885973,0.284732,R3215
13-XBEL99_S245,510964,0.444425,2289.117896,16.706624,0.025641,0.904846,0.304456,R3215
14-ABCY28_S312,358609,0.46831,2111.088979,31.388652,0.025641,0.979301,0.892122,R3215
14-XBEM93_S246,486701,0.507374,2050.824007,21.977901,0.025641,0.958176,0.641666,R3215
15-ABCX33_S313,244555,0.454709,1596.947145,19.318276,0.025641,0.943869,0.482832,R3215
15-XBEM94_S247,556415,0.504057,2420.092998,33.649884,0.025641,0.979666,0.942287,R3215
16-ABCX34_S314,304156,0.463301,1585.747477,42.034701,0.025641,0.979058,0.958115,R3215
16-XBEM95_S248,495574,0.510355,2083.42074,31.387678,0.025641,0.979362,0.918422,R3215
17-ABCX35_S315,287032,0.459835,1707.105185,24.270973,0.017094,0.96262,0.745708,R3215
17-XBEM96_S249,483949,0.49874,2227.604814,21.103616,0.017094,0.964142,0.597285,R3215
18-ABCX36_S316,314762,0.460225,1814.666579,32.18903,0.017094,0.978875,0.917144,R3215
18-XBEM97_S250,560635,0.50073,2488.490543,27.610983,0.025641,0.979301,0.851577,R3215
19-ABCX43_S317,283612,0.449452,1746.262875,25.371971,0.025641,0.970413,0.778278,R3215
19-XBEM98_S251,563252,0.500866,2370.47176,25.369414,0.025641,0.966456,0.781444,R3215
2-JANM13_S300,340986,0.454043,2108.593544,35.514428,0.025641,0.979301,0.938938,R3215
2-XBEL88_S234,541280,0.496914,2252.115319,63.897236,0.017094,0.986302,0.980701,R3215
20-ABCX44_S318,288239,0.456726,1844.711091,22.859795,0.025641,0.967004,0.701814,R3215
20-XBEM99_S252,451927,0.496443,1931.251125,22.975709,0.025641,0.962255,0.688543,R3215
21-ABCX45_S319,295992,0.458874,1868.341327,21.033971,0.017094,0.96329,0.598502,R3215
21-XBEN01_S253,506524,0.504344,2287.449308,18.495799,0.025641,0.935773,0.412638,R3215
22-ABCX46_S320,274313,0.449555,1595.349627,33.26111,0.025641,0.977657,0.928893,R3215
22-XBEN02_S254,532857,0.505509,2360.310575,19.403628,0.025641,0.941556,0.482893,R3215
23-ABCX47_S321,228979,0.455022,1452.7532,18.619871,0.025641,0.935407,0.406003,R3215
23-XBEN03_S255,552852,0.507485,2434.281047,30.824607,0.025641,0.97991,0.900219,R3215
24-ABCX48_S322,314268,0.461288,1801.998122,27.548216,0.017094,0.975161,0.846889,R3215
