SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-ABDA38_S165,256232,0.440387,1673.075088,40.116218,0.017094,0.981188,0.955497,R3224
1-ABDB26_S258,372479,0.543786,1240.907046,28.354621,0.025641,0.978388,0.861439,R3224
1-JANN35_S351,299526,0.47641,1456.661075,31.296542,0.017094,0.979118,0.916291,R3224
1-JANN59_S320,319933,0.481955,1762.04224,43.755205,0.025641,0.980093,0.95635,R3224
1-JXTL26_S519,332516,0.470462,2279.055519,27.686351,0.025641,0.980032,0.853708,R3224
1-JXTL78_S553,398934,0.495032,1911.317171,30.906916,0.025641,0.971265,0.899854,R3224
1-JXTM39_S621,321728,0.483759,1928.301621,19.472361,0.025641,0.94667,0.482406,R3224
1-JXTN01_S451,556315,0.569586,1735.182763,38.207719,0.025641,0.983563,0.960124,R3224
1-JXTN35_S383,405529,0.518414,1907.067488,16.510715,0.025641,0.907159,0.303117,R3224
10-ABDA47_S174,256943,0.44611,1527.81431,49.639778,0.017094,0.983319,0.973822,R3224
10-JANM83_S360,269772,0.454546,1761.835233,20.219895,0.025641,0.958176,0.542372,R3224
10-JANN68_S329,309164,0.490313,1462.583759,44.539145,0.025641,0.982162,0.960672,R3224
10-JXTL35_S528,352274,0.488527,2371.887826,19.235541,0.025641,0.949775,0.477109,R3224
10-JXTL87_S562,340083,0.50681,1639.246626,16.887922,0.017094,0.909716,0.296238,R3224
10-JXTM48_S630,391158,0.494054,2229.728476,26.855351,0.025641,0.977718,0.81718,R3224
10-JXTN11_S460,478952,0.576604,1592.926309,11.111713,0.025641,0.615122,0.030379,R3224
10-JXTN44_S392,471609,0.460001,2344.476521,18.02423,0.017094,0.927006,0.401315,R3224
10-SABC25_S267,441704,0.533843,1548.326912,36.390722,0.025641,0.982102,0.94734,R3224
11-ABDA48_S175,274607,0.439166,1876.506399,42.983624,0.017094,0.984293,0.965177,R3224
11-JANM84_S361,256713,0.447265,1745.491635,23.330208,0.025641,0.96469,0.717765,R3224
11-JANN69_S330,285018,0.47778,1607.178089,14.395897,0.025641,0.834287,0.156825,R3224
11-JXTL36_S529,314522,0.471546,2095.250601,20.983319,0.025641,0.955924,0.588092,R3224
11-JXTL88_S563,441203,0.497141,2074.222994,57.343541,0.025641,0.982649,0.977962,R3224
11-JXTM35_S631,335125,0.445294,1832.70183,25.046146,0.025641,0.960002,0.763241,R3224
11-JXTN12_S461,679147,0.594237,2068.433626,25.270912,0.025641,0.971509,0.788628,R3224
11-JXTN45_S393,378881,0.532116,1621.398419,12.957019,0.025641,0.767077,0.076525,R3224
11-SABC26_S268,415849,0.536176,1416.472284,15.136674,0.025641,0.868806,0.189821,R3224
12-ABDA49_S176,270967,0.445169,1761.374569,43.239559,0.025641,0.98064,0.963046,R3224
12-JANM85_S362,216062,0.450249,1577.122701,9.340923,0.025641,0.459698,0.015037,R3224
12-JANN79_S331,384141,0.512024,1787.069541,52.140509,0.025641,0.98198,0.976075,R3224
12-JXTL37_S530,330259,0.475938,2167.751059,17.006879,0.025641,0.919579,0.315902,R3224
12-JXTL89_S564,341463,0.481162,1673.906827,27.237185,0.025641,0.967186,0.847072,R3224
12-JXTM36_S632,321428,0.494168,1635.196523,35.388957,0.025641,0.983684,0.94527,R3224
12-JXTN13_S462,553555,0.527504,1832.065042,24.400463,0.025641,0.958785,0.777183,R3224
12-SABC27_S269,462940,0.542661,1462.69174,49.124802,0.025641,0.981919,0.980884,R3224
12-XBEQ03_S394,409954,0.494742,2040.867951,22.625959,0.025641,0.970169,0.687386,R3224
13-ABDA50_S177,248222,0.453303,1748.499279,23.091927,0.025641,0.966334,0.692256,R3224
13-JANM86_S363,181294,0.451197,1205.43249,24.275113,0.025641,0.971874,0.736089,R3224
13-JANN80_S332,307732,0.507651,1336.437426,27.982467,0.025641,0.973091,0.839644,R3224
13-JXTL38_S531,345720,0.485852,2206.53833,21.389017,0.025641,0.957811,0.624863,R3224
13-JXTL90_S565,331340,0.500135,1651.969947,20.665104,0.025641,0.961281,0.571472,R3224
13-JXTM37_S633,410761,0.50116,2299.941292,16.337635,0.025641,0.903872,0.269207,R3224
13-JXTN14_S463,469461,0.57669,1399.435941,14.812858,0.025641,0.842506,0.172531,R3224
