SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-ABDE86_S542,382723,0.506785,1611.641594,27.267259,0.025641,0.976622,0.847011,R3235
1-ABDG20_S670,497556,0.558581,1583.22081,38.142883,0.025641,0.978449,0.945939,R3235
1-JANP19_S733,332112,0.445351,1441.532521,45.297151,0.025641,0.980093,0.962681,R3235
1-JANP73_S606,442322,0.594017,1180.931333,14.698709,0.025641,0.846889,0.170401,R3235
1-JXTP83_S314,592014,0.561911,1617.15603,37.345184,0.025641,0.977292,0.943869,R3235
1-JXTQ53_S182,447940,0.507416,1938.849867,8.946366,0.025641,0.388165,0.018629,R3235
1-JXTR56_S248,551811,0.535391,2088.246669,29.214416,0.025641,0.980336,0.87605,R3235
1-XBEV95_S116,383308,0.498974,1637.336915,38.324851,0.025641,0.981432,0.961646,R3235
1-XBEW83_S509,340144,0.495167,1851.790067,10.95428,0.017094,0.612809,0.033362,R3235
1-XBEX04_S443,583579,0.555266,1935.618399,20.580908,0.025641,0.959394,0.580421,R3235
1-XBEX58_S378,377560,0.486759,2082.15935,40.678741,0.025641,0.981432,0.966395,R3235
10-ABDE95_S551,396637,0.489155,1738.707028,43.335079,0.025641,0.981858,0.966882,R3235
10-ABDG45_S679,444589,0.556512,1425.908094,44.05954,0.025641,0.981493,0.968891,R3235
10-JANP82_S615,520573,0.585699,1361.809068,29.821502,0.025641,0.978144,0.882564,R3235
10-JXTP92_S323,589931,0.556378,1842.630804,20.958602,0.025641,0.949653,0.577377,R3235
10-JXTQ62_S191,362232,0.499027,1651.032455,29.619871,0.025641,0.978327,0.878181,R3235
10-JXTR65_S257,435409,0.51801,1657.357795,16.273104,0.025641,0.888835,0.265007,R3235
10-SABC63_S742,411854,0.500734,1564.724283,64.715573,0.025641,0.984293,0.980458,R3235
10-XBEW27_S125,400156,0.496115,1992.638361,20.025082,0.025641,0.952027,0.511689,R3235
10-XBEX05_S518,346921,0.47857,1822.421002,17.989103,0.025641,0.928589,0.382503,R3235
10-XBEX29_S452,380352,0.470326,1628.771415,17.364361,0.025641,0.912821,0.319554,R3235
10-XBEX67_S387,417905,0.483338,2307.661119,49.774139,0.025641,0.982832,0.977292,R3235
11-ABDE96_S552,357559,0.488167,1303.199493,64.161512,0.017094,0.984293,0.982771,R3235
11-ABDG46_S680,494650,0.556668,1602.603591,44.204554,0.025641,0.982528,0.967551,R3235
11-JANP83_S616,487643,0.58883,1359.885118,22.245769,0.025641,0.966273,0.655729,R3235
11-JXTP93_S324,535059,0.564946,1577.070764,22.95842,0.025641,0.959028,0.705771,R3235
11-JXTQ63_S192,388351,0.49577,1711.840999,32.568793,0.025641,0.981067,0.934007,R3235
11-JXTR66_S258,441121,0.53248,1574.826235,19.823816,0.025641,0.946366,0.508827,R3235
11-SABC64_S743,291773,0.497201,1234.096623,26.666078,0.025641,0.97504,0.844515,R3235
11-XBEW28_S126,423080,0.492634,2153.909579,20.265189,0.025641,0.948192,0.553208,R3235
11-XBEX06_S519,389831,0.494719,1931.314812,32.89334,0.025641,0.97784,0.920614,R3235
11-XBEX30_S453,466742,0.495551,2178.633338,46.499574,0.025641,0.980397,0.97577,R3235
11-XBEX68_S388,510891,0.487792,3023.18818,35.891818,0.025641,0.980336,0.941739,R3235
12-ABDE97_S553,292583,0.497072,1215.453283,27.910569,0.025641,0.977475,0.860404,R3235
12-ABDG47_S681,459534,0.554665,1432.747608,40.966151,0.025641,0.980701,0.961768,R3235
12-JANP84_S617,451750,0.580844,1316.878697,19.153354,0.025641,0.935833,0.477231,R3235
12-JXTP94_S325,568535,0.556997,1668.393133,16.393827,0.025641,0.891331,0.302021,R3235
12-JXTQ64_S193,365879,0.501298,1670.089241,17.419031,0.025641,0.913369,0.343358,R3235
12-JXTR67_S259,573600,0.544578,1901.05268,27.22714,0.025641,0.974005,0.840071,R3235
12-SABC65_S744,299405,0.498618,1328.342769,24.691099,0.025641,0.971387,0.775478,R3235
12-XBEW29_S127,392640,0.492599,2032.699515,16.758797,0.025641,0.909168,0.292037,R3235
12-XBEW92_S520,322062,0.495326,1636.856768,13.39681,0.025641,0.77767,0.109704,R3235
12-XBEX31_S454,321528,0.492268,1582.6457,17.716973,0.025641,0.924206,0.354134,R3235
12-XBEX69_S389,457490,0.481186,2757.341939,28.082065,0.025641,0.975344,0.861926,R3235
13-ABDE98_S554,339981,0.508663,1348.000175,32.450079,0.025641,0.980884,0.917813,R3235
13-JANO64_S682,400410,0.552709,1352.026296,31.269086,0.025641,0.980275,0.909168,R3235
13-JANP85_S618,430661,0.574279,1255.771327,21.48892,0.025641,0.962194,0.591319,R3235
13-JXTP95_S326,625739,0.551469,1871.189665,35.288932,0.025641,0.979849,0.939608,R3235
13-JXTQ65_S194,371505,0.500567,1685.723278,15.473761,0.025641,0.878485,0.196396,R3235
13-JXTR68_S260,662394,0.558189,2015.73944,46.320894,0.025641,0.982649,0.971752,R3235
13-JXTR78_S521,377644,0.484213,1968.26685,16.334896,0.025641,0.893279,0.257823,R3235
13-SABC66_S745,350558,0.501641,1378.27397,47.893949,0.025641,0.983806,0.973213,R3235
13-XBEW32_S128,378112,0.502512,1835.052068,12.859308,0.025641,0.737246,0.06234,R3235
13-XBEX32_S455,394587,0.495455,1885.913773,19.779739,0.025641,0.950262,0.51729,R3235
13-XBEX70_S390,288066,0.478816,1641.645088,21.438695,0.025641,0.955132,0.617801,R3235
14-ABDE99_S555,417858,0.519057,1484.064692,59.209607,0.025641,0.985024,0.979423,R3235
14-JANO65_S683,458907,0.557412,1360.650111,56.978936,0.025641,0.984111,0.979666,R3235
14-JANP86_S619,482706,0.552517,1189.001398,38.750457,0.025641,0.973822,0.945635,R3235
14-JXTP96_S327,573198,0.568515,1637.563535,16.26318,0.025641,0.907281,0.269329,R3235
14-JXTQ66_S195,410735,0.498396,1891.066658,27.418057,0.017094,0.978205,0.834896,R3235
14-JXTR69_S261,515717,0.556844,1573.685362,16.248204,0.025641,0.917874,0.257762,R3235
14-JXTR79_S522,357987,0.492717,1652.48635,38.293803,0.025641,0.98058,0.957993,R3235
14-SABC67_S746,280796,0.459821,1130.126895,34.004201,0.025641,0.978631,0.937599,R3235
14-XBEW33_S129,413909,0.498313,2114.530162,16.066906,0.025641,0.878059,0.237976,R3235
14-XBEX33_S456,468393,0.539031,1578.554187,42.852368,0.025641,0.981919,0.963533,R3235
14-XBEX71_S391,451992,0.482776,2597.11331,42.598624,0.025641,0.981858,0.971996,R3235
15-ABDF01_S556,302378,0.501152,1259.563797,31.439121,0.025641,0.982102,0.907768,R3235
15-JANO66_S684,397745,0.551897,1316.947801,32.904968,0.025641,0.978753,0.920796,R3235
15-JANP87_S620,472287,0.57578,1419.189796,15.809266,0.025641,0.875502,0.225253,R3235
15-JXTP97_S328,491403,0.57984,1168.014153,20.531109,0.025641,0.946426,0.536954,R3235
15-JXTQ67_S196,389103,0.500423,1658.252435,19.958785,0.025641,0.943078,0.52703,R3235
15-JXTR70_S262,554942,0.552786,1769.951295,19.841714,0.017094,0.944417,0.494521,R3235
15-JXTR80_S523,378673,0.487592,1852.6056,24.361439,0.025641,0.966212,0.753561,R3235
15-SABC68_S747,313618,0.49844,1381.501158,35.362413,0.025641,0.981067,0.951175,R3235
15-XBEW34_S130,409123,0.49328,1894.915389,35.393766,0.025641,0.980397,0.937599,R3235
15-XBEX34_S457,355198,0.435711,1622.10584,32.168331,0.025641,0.971387,0.916839,R3235
15-XBEX72_S392,360407,0.480011,2031.213078,31.069889,0.025641,0.98064,0.911725,R3235
16-ABDF02_S557,340613,0.499543,1418.587297,37.322842,0.025641,0.98131,0.950384,R3235
16-ABDG51_S748,234424,0.496284,1044.086926,10.275113,0.025641,0.554243,0.022951,R3235
16-JANO67_S685,365463,0.566846,1109.137553,29.832035,0.025641,0.983684,0.916474,R3235
16-JANP88_S621,416123,0.581579,1169.316254,21.856082,0.025641,0.958663,0.636613,R3235
16-JXTP98_S329,698379,0.582156,1855.314681,28.798612,0.025641,0.974187,0.870571,R3235
16-JXTQ68_S197,439886,0.50887,1955.023675,14.995434,0.025641,0.863813,0.173323,R3235
16-JXTR71_S263,638949,0.563117,1902.980649,25.845184,0.025641,0.96883,0.808109,R3235
16-JXTR81_S524,423277,0.489198,2359.690429,15.870267,0.025641,0.861013,0.236272,R3235
16-XBEW35_S131,383369,0.502522,1914.180929,24.144344,0.025641,0.967551,0.734019,R3235
16-XBEX35_S458,411684,0.517754,1687.223824,23.100633,0.025641,0.964568,0.710642,R3235
16-XBEX73_S393,401570,0.465799,2330.500066,42.270851,0.025641,0.98338,0.962255,R3235
17-ABDF03_S558,374066,0.502021,1456.919277,55.289358,0.025641,0.985267,0.97991,R3235
17-ABDH62_S749,360556,0.500365,1509.432971,18.072324,0.025641,0.933033,0.399428,R3235
17-JANO68_S686,308617,0.55172,1160.41576,13.473396,0.025641,0.813649,0.090223,R3235
17-JANP91_S622,387067,0.575069,1031.661774,20.474492,0.025641,0.944904,0.557165,R3235
17-JXTP99_S330,643281,0.599626,1377.943039,41.409047,0.025641,0.983319,0.969378,R3235
17-JXTQ69_S198,389217,0.49691,1670.818285,20.399915,0.025641,0.95501,0.545477,R3235
17-JXTR72_S264,577063,0.502418,1922.83187,38.609339,0.025641,0.978205,0.945939,R3235
17-JXTR82_S525,414236,0.485351,2118.885423,33.216608,0.025641,0.981919,0.933337,R3235
17-XBEW36_S132,407655,0.494946,1970.659197,24.18215,0.025641,0.975405,0.750457,R3235
17-XBEX36_S459,273648,0.502021,1183.423754,17.584135,0.025641,0.908438,0.366066,R3235
17-XBEX74_S394,392754,0.495314,1970.293627,37.411543,0.025641,0.980397,0.954767,R3235
18-ABDF04_S559,363132,0.501049,1412.570524,47.657129,0.025641,0.981188,0.974005,R3235
18-JANO69_S687,421237,0.558945,1459.475779,25.181602,0.025641,0.971935,0.793315,R3235
18-JANP92_S623,404584,0.589005,1062.294064,18.995373,0.025641,0.948131,0.459576,R3235
18-JSAU43_S750,315664,0.486795,1363.222033,18.187021,0.025641,0.928224,0.410812,R3235
18-JXTQ01_S331,702347,0.557343,2243.252217,29.111409,0.025641,0.978388,0.885973,R3235
18-JXTQ71_S199,484349,0.528166,1851.400909,27.601364,0.025641,0.977292,0.868562,R3235
18-JXTR73_S265,439832,0.540165,1502.532259,23.873067,0.025641,0.972056,0.7493,R3235
18-JXTR83_S526,353854,0.480262,1821.03726,21.870754,0.025641,0.949288,0.622854,R3235
18-XBEW37_S133,343046,0.486777,1755.290613,17.755144,0.025641,0.917509,0.373919,R3235
18-XBEX37_S460,377741,0.511137,1754.61141,15.391148,0.025641,0.860039,0.225374,R3235
18-XBEX75_S395,310755,0.475997,1929.953348,17.507001,0.025641,0.931755,0.362779,R3235
19-ABDF05_S560,435808,0.516742,1595.276198,46.179593,0.025641,0.982041,0.970108,R3235
19-JANO70_S688,361159,0.55429,1122.78299,31.279496,0.025641,0.98064,0.908255,R3235
19-JANP93_S624,552521,0.596573,1429.833923,26.468038,0.025641,0.973457,0.826677,R3235
19-JSAU44_S751,330936,0.48833,1387.179531,22.527639,0.025641,0.969439,0.6399,R3235
19-JXTO81_S266,508544,0.538932,1833.744944,23.765007,0.025641,0.97577,0.727505,R3235
19-JXTQ02_S332,621990,0.560223,1783.667715,26.084074,0.025641,0.972604,0.805187,R3235
19-JXTQ73_S200,446600,0.496583,2139.590049,46.075368,0.017094,0.982467,0.973031,R3235
19-JXTR84_S527,310470,0.486269,1471.041104,18.996895,0.025641,0.942043,0.472056,R3235
19-XBEW38_S134,336784,0.433834,1645.684882,24.734445,0.025641,0.956837,0.762085,R3235
19-XBEX38_S461,323109,0.51442,1374.429214,17.802569,0.025641,0.910021,0.349081,R3235
19-XBEX76_S396,391811,0.49478,2076.153366,44.492877,0.025641,0.982406,0.974979,R3235
2-ABDE87_S543,382680,0.514977,1471.278076,37.948679,0.025641,0.979971,0.953184,R3235
2-ABDG22_S671,485381,0.560034,1434.125934,51.288628,0.025641,0.983015,0.971204,R3235
2-JANP20_S734,319647,0.496864,1375.066876,25.283757,0.017094,0.971143,0.766529,R3235
2-JANP74_S607,579243,0.587195,1505.309221,42.848046,0.025641,0.981675,0.969926,R3235
2-JXTP84_S315,584383,0.563449,1748.425195,23.45081,0.025641,0.963777,0.729697,R3235
2-JXTQ54_S183,363501,0.480472,1649.716944,38.211798,0.025641,0.980884,0.954462,R3235
2-JXTR57_S249,534223,0.530105,2045.652121,26.546694,0.025641,0.977109,0.828321,R3235
2-XBEV96_S117,378788,0.487234,1820.854279,25.063923,0.025641,0.974613,0.746865,R3235
2-XBEW84_S510,394603,0.479204,2054.801642,29.908438,0.025641,0.978631,0.903811,R3235
2-XBEX21_S444,414333,0.528398,1651.334644,21.642396,0.025641,0.966516,0.618592,R3235
2-XBEX59_S379,403582,0.494904,2218.762329,26.93352,0.025641,0.975161,0.843358,R3235
20-ABDF06_S561,350842,0.500212,1355.194514,31.301534,0.025641,0.975466,0.901802,R3235
20-JANO71_S689,397637,0.553249,1244.430743,37.861683,0.025641,0.981067,0.944052,R3235
20-JANP94_S625,592071,0.583933,1355.492115,94.155424,0.025641,0.985146,0.982954,R3235
20-JSAU45_S752,301829,0.493525,1230.479928,21.891026,0.017094,0.961037,0.63369,R3235
