SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-ABCY94_S689,407591,0.560047,1100.611497,59.382625,0.025641,0.981067,0.969195,R3245
1-ABDJ87_S399,222022,0.454402,1184.607216,16.925849,0.025641,0.904481,0.31231,R3245
1-ABDK46_S463,473458,0.568164,1058.843402,34.874893,0.025641,0.979606,0.948983,R3245
1-ABDL16_S591,145889,0.447688,820.04141,11.054061,0.025641,0.61567,0.034579,R3245
1-ABDL71_S656,250863,0.473529,1076.174944,38.495008,0.025641,0.981188,0.959211,R3245
1-JANR31_S527,236517,0.478986,1188.655528,15.101303,0.025641,0.874406,0.192987,R3245
1-JXTT93_S199,302257,0.469815,1639.762285,30.919031,0.025641,0.978023,0.908499,R3245
1-XBFB69_S67,357052,0.493458,1488.766872,24.361196,0.025641,0.96536,0.736637,R3245
1-XBFB93_S331,357606,0.532824,986.074171,24.040058,0.025641,0.970778,0.751918,R3245
1-XBFC31_S133,433663,0.513743,1261.405102,22.086266,0.025641,0.954706,0.649093,R3245
1-XBFD89_S265,502237,0.538236,1709.652645,26.520516,0.025641,0.977536,0.827042,R3245
1-XBFE30_S1,453943,0.501574,1826.50653,45.534458,0.025641,0.980519,0.974005,R3245
10-ABDJ96_S408,364696,0.471124,1491.980955,89.658407,0.025641,0.985815,0.981736,R3245
10-ABDK55_S472,476554,0.577116,1011.776482,36.460733,0.025641,0.980884,0.951723,R3245
10-ABDL25_S600,270065,0.462667,1594.101385,27.791428,0.025641,0.97924,0.853586,R3245
10-ABDL80_S665,336166,0.474068,1511.868038,64.980701,0.017094,0.984658,0.981006,R3245
10-JANR41_S536,313753,0.489595,1589.803521,14.522282,0.025641,0.79155,0.188482,R3245
10-JXTK39_S698,427776,0.543653,1225.83602,73.994947,0.025641,0.982406,0.973152,R3245
10-JXTU03_S208,258612,0.456538,1395.008955,18.376902,0.017094,0.931268,0.420431,R3245
10-XBFB79_S76,390327,0.501153,1731.0636,15.418057,0.025641,0.853403,0.17588,R3245
10-XBFC03_S340,368611,0.537425,1018.500153,9.645805,0.025641,0.464081,0.0277,R3245
10-XBFC40_S142,495437,0.542047,1383.530249,39.945513,0.025641,0.981493,0.955924,R3245
10-XBFD98_S274,432003,0.521907,1468.816407,31.282296,0.025641,0.978936,0.90929,R3245
10-XBFE39_S10,482586,0.49836,1925.199886,56.621393,0.025641,0.982223,0.975161,R3245
11-ABDJ97_S409,247355,0.400754,1416.886778,25.129916,0.025641,0.966699,0.734811,R3245
11-ABDK56_S473,478785,0.525545,1153.493775,16.873676,0.025641,0.890661,0.340192,R3245
11-ABDL26_S601,303755,0.451633,1837.783471,28.094119,0.025641,0.978084,0.851516,R3245
11-ABDL81_S666,280076,0.465822,1384.02931,41.062827,0.025641,0.981371,0.96676,R3245
11-JANR62_S537,302605,0.49149,1388.156554,27.832643,0.025641,0.975709,0.851699,R3245
11-JXTK43_S699,557656,0.550941,1443.73529,150.012054,0.025641,0.987642,0.985206,R3245
11-JXTU04_S209,327846,0.490838,1387.699908,34.049982,0.025641,0.981006,0.923658,R3245
11-XBFB80_S77,401789,0.499159,1813.406631,22.495008,0.025641,0.96883,0.633812,R3245
11-XBFC04_S341,351554,0.537358,1015.747958,10.026787,0.025641,0.517777,0.019907,R3245
11-XBFC41_S143,458513,0.53388,1568.67999,15.878485,0.025641,0.859856,0.230001,R3245
11-XBFD99_S275,388533,0.487567,1178.980911,36.611531,0.025641,0.969743,0.929563,R3245
11-XBFE40_S11,436236,0.497924,1902.506094,29.431633,0.017094,0.978084,0.883234,R3245
12-ABDJ98_S410,231328,0.477629,1107.748832,29.055765,0.025641,0.976135,0.848655,R3245
12-ABDK57_S474,493121,0.575918,1095.909099,32.24169,0.025641,0.977475,0.923962,R3245
12-ABDL27_S602,198941,0.448605,1132.75486,20.735846,0.025641,0.953854,0.569037,R3245
12-ABDL82_S667,316133,0.47228,1502.852226,40.376659,0.025641,0.979788,0.959272,R3245
12-JANR63_S538,257733,0.490129,1111.150657,25.452453,0.025641,0.973152,0.781444,R3245
12-JXTK46_S700,442038,0.528754,1212.704102,106.290698,0.025641,0.982406,0.981067,R3245
12-JXTU05_S210,354408,0.474488,1877.27729,44.082796,0.025641,0.982528,0.975892,R3245
12-XBFB81_S78,417954,0.513457,1711.611191,26.674114,0.025641,0.970778,0.845976,R3245
12-XBFC05_S342,390068,0.539207,1078.472546,30.745465,0.025641,0.978997,0.898575,R3245
12-XBFC42_S144,518898,0.547765,1681.365701,16.463899,0.025641,0.903689,0.26872,R3245
12-XBFE01_S276,443982,0.521347,1398.389682,37.183003,0.025641,0.981067,0.950505,R3245
12-XBFE41_S12,441551,0.499279,1923.871926,19.628333,0.017094,0.958846,0.50968,R3245
13-ABDJ99_S411,286319,0.466451,1320.841305,45.14197,0.025641,0.981493,0.973578,R3245
13-ABDK58_S475,451855,0.582836,931.487835,43.898454,0.025641,0.98064,0.965725,R3245
13-ABDL28_S603,242974,0.38386,1515.293452,22.436868,0.025641,0.950262,0.681054,R3245
13-ABDL83_S668,246339,0.458834,1341.149565,24.440278,0.025641,0.969743,0.744917,R3245
13-JANR64_S539,257806,0.492866,1204.127725,16.92938,0.025641,0.898149,0.309692,R3245
13-JXTK50_S701,501079,0.542072,1306.035644,126.311031,0.025641,0.98752,0.984354,R3245
13-JXTU06_S211,300774,0.462216,1854.938409,9.001096,0.025641,0.415743,0.018629,R3245
13-XBFB82_S79,407017,0.505947,1752.064692,30.65372,0.025641,0.97784,0.914708,R3245
13-XBFC06_S343,324721,0.533583,860.349539,24.82893,0.025641,0.971082,0.777913,R3245
13-XBFC43_S145,520476,0.548487,1631.423055,39.21673,0.025641,0.982162,0.958785,R3245
13-XBFE02_S277,356873,0.531004,1173.560171,11.581578,0.025641,0.668757,0.055704,R3245
13-XBFE42_S13,440232,0.498546,1841.873149,20.753501,0.025641,0.955132,0.571046,R3245
14-ABDK01_S412,260968,0.455313,1300.389115,33.921892,0.017094,0.980153,0.925119,R3245
14-ABDK59_S476,513334,0.583351,1101.937885,36.626933,0.025641,0.979058,0.945513,R3245
14-ABDL29_S604,313872,0.450851,1711.292841,51.846889,0.025641,0.981736,0.974979,R3245
14-ABDL84_S669,335118,0.471071,1607.647403,42.359856,0.025641,0.980884,0.970717,R3245
14-JANR65_S540,260633,0.497027,1126.37684,27.229453,0.025641,0.978327,0.844393,R3245
14-JXTK64_S702,502635,0.544946,1447.78548,108.002192,0.025641,0.982649,0.981067,R3245
14-JXTU07_S212,380563,0.469269,2205.584152,36.702484,0.025641,0.980336,0.949592,R3245
14-XBFB83_S80,378542,0.502675,1639.410912,20.789115,0.025641,0.949288,0.545842,R3245
14-XBFC07_S344,298280,0.534648,828.697943,17.187812,0.025641,0.903507,0.339462,R3245
14-XBFC44_S146,512232,0.511711,1461.491897,28.040728,0.025641,0.968221,0.868258,R3245
14-XBFE03_S278,483211,0.527242,1654.749705,27.926458,0.025641,0.975405,0.8629,R3245
14-XBFE43_S14,458329,0.496711,1930.718036,37.749787,0.025641,0.984293,0.953245,R3245
