SampleID,PF_UNIQUE_READS,PCT_OFF_BAIT,MEAN_BAIT_COVERAGE,MEAN_TARGET_COVERAGE,ZERO_CVG_TARGETS_PCT,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,Run
1-ABCR20_S668,423010,0.526996,1625.835496,67.271338,0.025641,0.985024,0.975587,R3229
1-ABDB82_S441,414972,0.49493,1402.80055,118.060514,0.025641,0.985693,0.982771,R3229
1-ABDD58_S604,274315,0.491512,1149.857598,31.529587,0.025641,0.978753,0.897358,R3229
1-JANO51_S507,297369,0.474893,1501.554711,37.000791,0.017094,0.981554,0.942043,R3229
1-JXTN57_S271,477966,0.523162,1841.996505,39.396384,0.025641,0.982954,0.960002,R3229
1-XBER95_S203,326240,0.459358,2289.973835,17.848776,0.025641,0.873676,0.376111,R3229
1-XBET72_S135,269885,0.476533,1296.67798,31.011141,0.025641,0.979545,0.891087,R3229
10-ABDB91_S450,313073,0.496377,1195.739484,63.268964,0.025641,0.983015,0.979788,R3229
10-ABDD67_S613,275062,0.49001,1011.626917,53.492877,0.025641,0.981554,0.978449,R3229
10-JANK15_S677,460533,0.49685,1951.212205,102.228357,0.025641,0.988372,0.981371,R3229
10-JANO60_S516,361149,0.475943,1681.645306,75.133021,0.025641,0.98545,0.981067,R3229
10-JXTN66_S280,490598,0.512117,1907.10252,45.622489,0.008547,0.981067,0.971509,R3229
10-XBES05_S212,291109,0.470149,1780.773468,33.373676,0.025641,0.978936,0.922988,R3229
10-XBES92_S348,156509,0.513067,454.472459,19.089736,0.025641,0.941373,0.460733,R3229
10-XBET81_S144,344664,0.477664,1866.421614,33.956593,0.025641,0.984111,0.930415,R3229
11-ABDB92_S451,289549,0.499232,1131.31372,41.794837,0.025641,0.981067,0.957933,R3229
11-ABDD68_S614,252538,0.485174,1058.078801,32.466577,0.025641,0.979179,0.911847,R3229
11-JANK22_S678,422826,0.503663,1780.645306,78.264824,0.025641,0.986363,0.980336,R3229
11-JANO61_S517,277024,0.414064,1459.919146,26.045111,0.025641,0.961098,0.78601,R3229
11-JXTN67_S281,719026,0.572353,2147.490849,42.235298,0.025641,0.981736,0.957872,R3229
11-XBES06_S213,287622,0.455738,1888.596296,30.08931,0.025641,0.976318,0.873128,R3229
11-XBES93_S349,188855,0.516849,592.136286,17.947583,0.025641,0.923779,0.392122,R3229
11-XBET82_S145,340989,0.466131,1840.120211,30.995191,0.025641,0.980214,0.890296,R3229
12-ABDB93_S452,297689,0.493281,1126.236448,47.730427,0.017094,0.980884,0.973639,R3229
12-ABDD69_S615,265056,0.486498,1067.233303,37.410508,0.017094,0.98064,0.945087,R3229
12-JANK44_S679,440661,0.499379,1738.766872,106.491294,0.025641,0.987824,0.98271,R3229
12-JANO62_S518,358111,0.483743,1612.461189,67.955802,0.017094,0.983136,0.981006,R3229
12-JXTN68_S282,545976,0.527168,1864.468527,42.512237,0.025641,0.98131,0.953367,R3229
12-XBES07_S214,285693,0.461406,1843.887214,28.902228,0.025641,0.973091,0.864544,R3229
12-XBES94_S350,274540,0.523633,806.961298,29.287897,0.025641,0.978814,0.870388,R3229
12-XBET83_S146,389076,0.474708,1901.066702,54.084744,0.025641,0.985328,0.979971,R3229
13-ABDB94_S453,248360,0.496289,1054.865854,28.733837,0.025641,0.969378,0.847254,R3229
13-ABDC34_S519,248172,0.478273,1170.724894,32.140387,0.025641,0.979606,0.922501,R3229
13-ABDD21_S616,285783,0.481002,1173.342244,44.686838,0.017094,0.983989,0.969743,R3229
13-JANK55_S680,429860,0.50926,1709.409776,69.489468,0.025641,0.980519,0.97851,R3229
13-JXTN69_S283,485452,0.511925,2049.863757,23.183063,0.025641,0.949288,0.662365,R3229
13-XBES08_S215,307540,0.455587,1883.546674,41.909473,0.017094,0.981493,0.965421,R3229
13-XBET04_S351,205988,0.516975,667.046914,13.036893,0.025641,0.752344,0.1094,R3229
13-XBET84_S147,263258,0.473748,1356.690036,17.62882,0.025641,0.856082,0.340375,R3229
14-ABDB95_S454,243065,0.4913,1034.220242,20.365396,0.025641,0.935468,0.525508,R3229
14-ABDC15_S520,279814,0.464919,1452.050277,23.337514,0.025641,0.949227,0.66066,R3229
14-ABDD22_S617,358388,0.491982,1363.979426,45.655303,0.025641,0.982284,0.967308,R3229
14-JANK59_S681,422659,0.508336,1820.908618,71.824607,0.025641,0.984841,0.978571,R3229
